paper_id,zotero_key,item_type,title,pub_year,doi,url,author_list,n_authors
wls_zotero_7FIKHBBV,7FIKHBBV,journalArticle,"Is College Completion Associated with Better Cognition in Later Life for People Who Are the Least, or Most, Likely to Obtain a Bachelor's Degree?",2020,10.1093/geronb/gbz132,NA,Greenfield EA|Akincigil A|Moorman SM,3
wls_zotero_N8PKEXWD,N8PKEXWD,journalArticle,"IQ, academic performance, environment, and earnings",2002,Doi 10.1162/003465302760556440,NA,Zax JS|Rees DI,2
wls_zotero_WE8KR3ND,WE8KR3ND,preprint,High School Inputs and Labor Market Outcomes for Male Workers in Their Mid-thirties: New Data and New Estimates from Wisconsin,2000,NA,NA,Olson CA|Ackerman D,2
wls_zotero_8ZJSP32V,8ZJSP32V,preprint,How Does Size of Sibship Matter?: Revisiting Family Configuration and the Effect of Family Background on Educational Attainment,1994,NA,NA,Kuo HHD|Hauser RM,2
wls_zotero_3MD9Q225,3MD9Q225,preprint,How Do Parents Raise the Educational Attainment of Future Generations?,2002,NA,NA,Plug E,1
wls_zotero_JTI9CY9C,JTI9CY9C,preprint,How Intelligence Affects Fertility,1987,NA,NA,Retherford RD|Sewell WH,2
wls_zotero_IHYX25QV,IHYX25QV,preprint,Further Tests of the Confluence Model,1989,NA,NA,Retherford RD|Sewell WH,2
wls_zotero_MM29KW7E,MM29KW7E,preprint,"Intergenerational Economic Mobility in the United States: Measures, Differentials, and Trends",1998,NA,NA,Hauser RM,1
wls_zotero_NHVFDLH4,NHVFDLH4,preprint,"Gender, Early Life Circumstances, and Smoking",2001,NA,NA,Kuo HHD|Mayer JD,2
wls_zotero_WKKXFARK,WKKXFARK,preprint,"Gender Differences in the Exchange of Social Support with Friends, Neighbors, and Coworkers at Midlife",2001,NA,NA,Liebler C|Sandefur GD,2
wls_zotero_8JB9YGJF,8JB9YGJF,preprint,Friendship Relations in the School Class and Adult Economic Attainment,2005,NA,NA,Galeotti A|Mueller G,2
wls_zotero_TTINYNWK,TTINYNWK,journalArticle,Intralocus sexual conflict over human height,2012,10.1098/rsbl.2012.0590,NA,Stulp G|Kuijper B|Buunk AP|Pollet TV|Verhulst S,5
wls_zotero_PF9LPCEP,PF9LPCEP,journalArticle,"Interviewing Practices, Conversational Practices, and Rapport: Responsiveness and Engagement in the Standardized Survey Interview",2016,10.1177/0081175016637890,NA,Garbarski D|Schaeffer NC|Dykema J,3
wls_zotero_FDL9QMNK,FDL9QMNK,journalArticle,Interpersonal flourishing: A positive health agenda for the new millennium,2000,Doi 10.1207/S15327957pspr0401_4,NA,Ryff CD|Singer B,2
wls_zotero_KU8GML97,KU8GML97,bookSection,Intergenerational Transmission of Income: An Exercise in Theory Construction,1977,NA,NA,Treiman DJ|Hauser RM,2
wls_zotero_BFF3HNRK,BFF3HNRK,bookSection,"Investments in Longitudinal Surveys, Databases, Advanced Statistical Research, and Computation Technology",2002,NA,NA,Hauser RM,1
wls_zotero_8F834KQY,8F834KQY,journalArticle,Investigating the genetic architecture of noncognitive skills using GWAS-by-subtraction,2021,10.1038/s41588-020-00754-2,NA,Demange PA|Malanchini M|Mallard TT|Biroli P|Cox SR|Grotzinger AD|Tucker-Drob EM|Abdellaoui A|Arseneault L|van Bergen E|Boomsma DI|Caspi A|Corcoran DL|Domingue BW|Harris KM|Ip HF|Mitchell C|Moffitt TE|Poulton R|Prinz JA|Sugden K|Wertz J|Williams BS|de Zeeuw EL|Belsky DW|Harden KP|Nivard MG,27
wls_zotero_4SMA5JVV,4SMA5JVV,preprint,"Intra and Intergenerational Health Selection in Wealth Accumulation: Negative, Positive, and Null Effects",2008,NA,NA,Andrew M,1
wls_zotero_9AYSDGR5,9AYSDGR5,journalArticle,Interviewers' Ratings of Respondents' Health: Predictors and Association With Mortality,2019,10.1093/geronb/gbx146,NA,Garbarski D|Schaeffer NC|Dykema J,3
wls_zotero_6VGGIPDS,6VGGIPDS,thesis,"Intergenerational Transmission of Economic Status: Parental Income, Education and Early Career Earnings Among 1957 Male Wisconsin High School Graduates",1975,NA,NA,Ellegaard DM,1
wls_zotero_IX6K5C9H,IX6K5C9H,thesis,Intergenerational Transfers of Resources: Exchanges Between Midlife Adults and Their Adult Children and Elderly Parents,1998,NA,NA,Sidky S,1
wls_zotero_UCGCQDHL,UCGCQDHL,journalArticle,Intergenerational health selection in wealth: A first look at parents' health events and inter vivos financial transfers,2010,10.1016/j.ssresearch.2010.06.004,NA,Andrew M|Ruel E,2
wls_zotero_V677F9F7,V677F9F7,journalArticle,Intergenerational Exchange and Expected Support Among the Young-Old,2014,10.1111/jomf.12093,NA,Lin IF|Wu HS,2
wls_zotero_LCDD3SSF,LCDD3SSF,journalArticle,Interactive effects of in utero nutrition and genetic inheritance on cognition: new evidence using sibling comparisons,2014,10.1016/j.ehb.2013.09.001,NA,Cook CJ|Fletcher JM,2
wls_zotero_S7JIZZMJ,S7JIZZMJ,journalArticle,Interaction Before and During the Survey Interview: Insights from Conversation Analysis,2021,10.1080/13645579.2020.1824626,NA,Schaeffer NC,1
wls_zotero_PSMYZ6GW,PSMYZ6GW,journalArticle,Intelligence and family size reconsidered,1988,10.1080/19485565.1988.9988685,NA,Retherford RD|Sewell WH,2
wls_zotero_ET3MK8IE,ET3MK8IE,book,Intelligence and family size reconsidered,1986,NA,NA,Retherford RD|Sewell WH,2
wls_zotero_7952UWBU,7952UWBU,journalArticle,Integrating genomic data and social science: challenges and opportunities,2011,10.2990/30_2_88,NA,Freese J,1
wls_zotero_I9JF8EFR,I9JF8EFR,journalArticle,Insurance disruption due to spousal Medicare transitions: implications for access to care and health care utilization for women approaching age 65,2009,10.1111/j.1475-6773.2009.00952.x,NA,Schumacher JR|Smith MA|Liou JI|Pandhi N,4
wls_zotero_V2NWFA44,V2NWFA44,journalArticle,Intelligence and the rationality of political preferences,2018,10.1016/j.intell.2018.05.002,NA,Ganzach Y,1
wls_zotero_RWPGC2FH,RWPGC2FH,journalArticle,"Incarceration, polygenic risk, and depressive symptoms among males in late adulthood",2021,10.1016/j.ssresearch.2021.102683,NA,Liu H|Tanksley PT|Motz RT|Kail RM|Barnes JC,5
wls_zotero_AUX88AIN,AUX88AIN,journalArticle,In-Depth Analysis of Genetic Variation Associated with Severe West Nile Viral Disease,2020,10.3390/vaccines8040744,NA,Cahill ME|Loeb M|Dewan AT|Montgomery RR,4
wls_zotero_IIHUUJ47,IIHUUJ47,journalArticle,In the eye of the beholder? The returns to beauty and IQ for the self‐employed,2019,10.1002/sej.1323,NA,Patel PC|Wolfe MT,2
wls_zotero_9JZJUJSH,9JZJUJSH,journalArticle,Inequality on Occupational Status and Income,1974,Doi 10.2307/1161788,NA,Hauser RM|Dickinso. Pj,2
wls_zotero_HH8RY4MK,HH8RY4MK,journalArticle,Inequality of Opportunity for Higher Education,1971,Doi 10.2307/2093667,NA,Sewell WH,1
wls_zotero_6U963W6J,6U963W6J,journalArticle,Independent Effects of Apolipoprotein E and Cerebrovascular Burden on Later-Life Depression: The Wisconsin Longitudinal Study,2017,10.4088/JCP.16m10913,NA,Scott RG|Paulson DL,2
wls_zotero_NB7GIS75,NB7GIS75,journalArticle,Incentives and workers' motivation in the public sector,2008,DOI 10.1111/j.1468-0297.2007.02108.x,NA,Delfgaauw J|Dur R,2
wls_zotero_BBT94DYR,BBT94DYR,journalArticle,In Pursuit of Anchoring Vignettes That Work: Evaluating Generality Versus Specificity in Vignette Texts,2017,10.1093/geronb/gbx048,NA,Grol-Prokopczyk H,1
wls_zotero_GFZ9W6DG,GFZ9W6DG,journalArticle,Improving Quality of Life in Ageing Populations: What Can Volunteering Do?,2011,NA,NA,Mima Cattan|Eddy Hogg|Irene Hardill,3
wls_zotero_RHJHTFNU,RHJHTFNU,book,Improving Data on America's Aging Population: Summary of a Workshop,1996,NA,NA,Carr D|Pemmarazu A|Rice DP,3
wls_zotero_XKQE8FPF,XKQE8FPF,journalArticle,Identifying Workers Industries - Survey Responses Versus Corporate Product Lines,1987,Doi 10.1016/0049-089x(87)90014-7,NA,Hodson R|Seitz P,2
wls_zotero_YNEG8A59,YNEG8A59,journalArticle,Hypothalamic-pituitary-gonadal axis homeostasis predicts longevity,2013,10.1007/s11357-011-9342-1,NA,Yonker JA|Chang V|Roetker NS|Hauser TS|Hauser RM|Atwood CS,6
wls_zotero_FWIQTPUH,FWIQTPUH,journalArticle,Hypertension and cognition are minimally associated in late life,2022,10.1038/s41440-022-00970-9,NA,Moll AC|Woodard JL,2
wls_zotero_PXLHXG74,PXLHXG74,journalArticle,Impact of Mid-Life Symptoms of Alcoholism on the Health and Wellbeing of Aging Parents of Adults with Disabilities,2016,10.1080/01634372.2015.1135841,NA,Ghosh S|Ha JH|Pai M|Essenfeld H|Park SM,5
wls_zotero_4KI3RR95,4KI3RR95,journalArticle,"If You Do What You Love, Will The Money Follow? How Work Orientation Impacts Objective Career Outcomes via Managerial (Mis)perceptions",2021,10.5465/amj.2020.0841,NA,Cho Y|Jiang WY,2
wls_zotero_UA2U46DY,UA2U46DY,thesis,Identifying Diverse Pathways to Cognitive Decline in Later Life Using Genetic and Environmental Factors,2014,NA,NA,Kuroki Y,1
wls_zotero_985R9BF7,985R9BF7,journalArticle,Identification and Estimation of Casual Effects with Time-Varying Treatments and Time-Varying Outcomes,2007,NA,NA,Brand J. E. and Xie Y,1
wls_zotero_WCGE22RX,WCGE22RX,journalArticle,"Human longevity: 25 genetic loci associated in 389,166 UK biobank participants",2017,10.18632/aging.101334,NA,Pilling LC|Kuo CL|Sicinski K|Tamosauskaite J|Kuchel GA|Harries LW|Herd P|Wallace R|Ferrucci L|Melzer D,10
wls_zotero_IKUKYU5Y,IKUKYU5Y,journalArticle,Human health: New directions for the next millennium,1998,DOI 10.1207/s15327965pli0901_11,NA,Ryff CD|Singer B,2
wls_zotero_AKAIYMPL,AKAIYMPL,journalArticle,How spousal physical abuse impacts suicidal ideation among community-dwelling older adults: the effects of protective factors,2022,10.1080/13607863.2020.1844144,NA,Yoon S|Cummings S|Nugent WR|Forrest-Bank S,4
wls_zotero_YZBSHE55,YZBSHE55,journalArticle,How Not to Measure Occupational Inheritance (An invited critique on Rytima's proposal),1992,NA,NA,Hauser RM|Logan JA,2
wls_zotero_HP8BZHU6,HP8BZHU6,journalArticle,How Intelligence Affects Fertility 30 Years On: Retherford and Sewell Revisited - With Polygenic Scores and Numbers of Grandchildren,2019,10.1017/thg.2019.25,NA,Woodley Of Menie MA|Rindermann H|Pallesen J|Sarraf MA,4
wls_zotero_RXHCYWZG,RXHCYWZG,journalArticle,How Intelligence Affects Fertility,1989,Doi 10.1016/0160-2896(89)90015-9,NA,Retherford RD|Sewell WH,2
wls_zotero_KWP55ZBN,KWP55ZBN,journalArticle,"How to measure ""what people do for a living"" in research on the socioeconomic correlates of health",2003,Pii S1047-2797(02)00418-0 Doi 10.1016/S1047-2797(02)00418-0,NA,Warren JR|Kuo HH,2
wls_zotero_3MBATUEB,3MBATUEB,journalArticle,How Does Size of Sibship Matter? Family Configuration and Family Effects on Educational Attainment,1997,10.1006/ssre.1996.0586,NA,Kuo HHD|Hauser RM,2
wls_zotero_F9MKYUP4,F9MKYUP4,journalArticle,History of Childhood Abuse and Intergenerational Support to Mothers in Adulthood,2016,10.1111/jomf.12285,NA,Kong J|Moorman SM,2
wls_zotero_5DZRQDAP,5DZRQDAP,journalArticle,Higher-status occupations and breast cancer: a life-course stress approach,2013,10.1016/j.socscimed.2013.04.013,NA,Pudrovska T|Carr D|McFarland M|Collins C,4
wls_zotero_R6DDS433,R6DDS433,journalArticle,Higher IQ in adolescence is related to a younger subjective age in later life: Findings from the Wisconsin Longitudinal Study,2018,10.1016/j.intell.2018.06.006,NA,Stephan Y|Sutin AR|Kornadt A|Caudroit J|Terracciano A,5
wls_zotero_VEUB8N87,VEUB8N87,journalArticle,Higher Education and Health Investments: Does More Schooling Affect Preventive Health Care Use?,2009,10.1086/645090,NA,Fletcher JM|Frisvold DE,2
wls_zotero_QQ9MX2JM,QQ9MX2JM,journalArticle,High-school genetic diversity and later-life student outcomes: micro-level evidence from the Wisconsin Longitudinal Study,2018,10.1007/s10887-018-9157-3,NA,Cook CJ|Fletcher JM,2
wls_zotero_JVQS85ED,JVQS85ED,journalArticle,How Different Forms of Health Matter to Political Participation,2017,10.1086/687536,NA,Burden BC|Fletcher JM|Herd P|Jones BM|Moynihan DP,5
wls_zotero_E83PA2NM,E83PA2NM,journalArticle,Hope for the Mobility Ratio,1981,Doi 10.2307/2578452,NA,Hauser RM,1
wls_zotero_ZYFESM8J,ZYFESM8J,thesis,Historical Changes in the Effects of Verbal Ability on Socioeconomic Success in the United States,1996,NA,NA,Huang MH,1
wls_zotero_XAEYENMC,XAEYENMC,bookSection,High School Effects on Achievement,1976,NA,NA,Hauser RM|Sewell WH|Alwin DF,3
wls_zotero_6PTDI5JF,6PTDI5JF,journalArticle,High School Context and College Plans: A Comment,1972,NA,NA,Armer MJ|Sewell WH,2
wls_zotero_IFUW2W7P,IFUW2W7P,bookSection,Hierarchies of Life Histories and Associated Health Risks,1999,NA,NA,Singer B|Ryff CD,2
wls_zotero_8ZP4W5XW,8ZP4W5XW,journalArticle,Help to Family and Friends: Are There Gender Differences at Older Ages?,2011,10.1111/j.1741-3737.2010.00790.x,NA,Kahn JR|McGill BS|Bianchi SM,3
wls_zotero_XLXQNMIB,XLXQNMIB,journalArticle,Hearing loss and older adults' perceptions of access to care,2011,10.1007/s10900-011-9369-3,NA,Pandhi N|Schumacher JR|Barnett S|Smith MA,4
wls_zotero_EHJS847M,EHJS847M,journalArticle,Health Care Proxies: Whom Do Young Old Adults Choose and Why?,2007,NA,NA,Deborah Carr|Dmitry Khodyakov,2
wls_zotero_KU7UMIBZ,KU7UMIBZ,journalArticle,Hierarchies of life histories and associated health risks,1999,10.1111/j.1749-6632.1999.tb08108.x,NA,Singer B|Ryff CD,2
wls_zotero_9ZGD3V8Q,9ZGD3V8Q,journalArticle,Hegemonic Masculinity and Mental Health Among Older White Men in the U.S.: The Role of Health and Wealth Decline,2022,10.1007/s11199-022-01291-4,NA,Smith DT|Mouzon DM|Elliott M,3
wls_zotero_MV5YAIJH,MV5YAIJH,thesis,Health Behaviors and and Fundamental Cause Theory Factors Influence the Future Need for Long-Term Care,2018,NA,NA,Ingle T,1
wls_zotero_FBHE59X8,FBHE59X8,journalArticle,Handling Missing Data in Instrumental Variable Methods for Causal Inference,2019,10.1146/annurev-statistics-031017-100353,NA,Kennedy EH|Mauro JA|Daniels MJ|Burns N|Small DS,5
wls_zotero_WZDAJP2K,WZDAJP2K,thesis,Health Care Decision Making in Older Adults,2005,NA,NA,Flynn K,1
wls_zotero_GUMZSIVB,GUMZSIVB,journalArticle,Health benefits of volunteering in the Wisconsin longitudinal study,2007,10.1177/002214650704800408,NA,Piliavin JA|Siegl E,2
wls_zotero_44SSMK8F,44SSMK8F,journalArticle,Health and cognition in aging research,2011,10.1093/geronb/gbr051,NA,Alwin DF|Hofer SM,2
wls_zotero_LFGU7S3M,LFGU7S3M,thesis,Health Aging: Physiological Correlates of Cumulative Psychosocial Experiences,2003,NA,NA,Lauren Hale,1
wls_zotero_HBRYLLQ2,HBRYLLQ2,journalArticle,Gut microbiome variation modulates the effects of dietary fiber on host metabolism,2021,10.1186/s40168-021-01061-6,NA,Murga-Garrido SM|Hong Q|Cross TL|Hutchison ER|Han J|Thomas SP|Vivas EI|Denu J|Ceschin DG|Tang ZZ|Rey FE,11
wls_zotero_J7NA9CHR,J7NA9CHR,journalArticle,"Gut bacterial taxonomic abundances vary with cognition, personality, and mood in the Wisconsin Longitudinal Study",2020,10.1016/j.bbih.2020.100155,NA,Renson A|Kasselman LJ|Dowd JB|Waldron L|Jones HE|Herd P,6
wls_zotero_8CLB7ATL,8CLB7ATL,journalArticle,Grit in adolescence is protective of late-life cognition: non-cognitive factors and cognitive reserve,2017,10.1080/13825585.2016.1210079,NA,Rhodes E|Devlin KN|Steinberg L|Giovannetti T,4
wls_zotero_YRQ3MGAB,YRQ3MGAB,journalArticle,Greeting and Response: Predicting Participation from the Call Opening,2018,10.1093/jssam/smx014,NA,Schaeffer NC|Min BH|Purnell T|Garbarski D|Dykema J,5
wls_zotero_DJM66K4I,DJM66K4I,journalArticle,Genome-wide meta-analysis of muscle weakness identifies 15 susceptibility loci in older men and women,2021,10.1038/s41467-021-20918-w,NA,Jones G|Trajanoska K|Santanasto AJ|Stringa N|Kuo CL|Atkins JL|Lewis JR|Duong T|Hong S|Biggs ML|Luan J|Sarnowski C|Lunetta KL|Tanaka T|Wojczynski MK|Cvejkus R|Nethander M|Ghasemi S|Yang J|Zillikens MC|Walter S|Sicinski K|Kague E|Ackert-Bicknell CL|Arking DE|Windham BG|Boerwinkle E|Grove ML|Graff M|Spira D|Demuth I|van der Velde N|de Groot L|Psaty BM|Odden MC|Fohner AE|Langenberg C|Wareham NJ|Bandinelli S|van Schoor NM|Huisman M|Tan Q|Zmuda J|Mellstrom D|Karlsson M|Bennett DA|Buchman AS|De Jager PL|Uitterlinden AG|Volker U|Kocher T|Teumer A|Rodriguez-Manas L|Garcia FJ|Carnicero JA|Herd P|Bertram L|Ohlsson C|Murabito JM|Melzer D|Kuchel GA|Ferrucci L|Karasik D|Rivadeneira F|Kiel DP|Pilling LC,66
wls_zotero_5P4C3MVN,5P4C3MVN,journalArticle,Genetic diversity fuels gene discovery for tobacco and alcohol use,2022,10.1038/s41586-022-05477-4,NA,Saunders GRB|Wang X|Chen F|Jang SK|Liu M|Wang C|Gao S|Jiang Y|Khunsriraksakul C|Otto JM|Addison C|Akiyama M|Albert CM|Aliev F|Alonso A|Arnett DK|Ashley-Koch AE|Ashrani AA|Barnes KC|Barr RG|Bartz TM|Becker DM|Bielak LF|Benjamin EJ|Bis JC|Bjornsdottir G|Blangero J|Bleecker ER|Boardman JD|Boerwinkle E|Boomsma DI|Boorgula MP|Bowden DW|Brody JA|Cade BE|Chasman DI|Chavan S|Chen YI|Chen Z|Cheng I|Cho MH|Choquet H|Cole JW|Cornelis MC|Cucca F|Curran JE|de Andrade M|Dick DM|Docherty AR|Duggirala R|Eaton CB|Ehringer MA|Esko T|Faul JD|Silva LF|Fiorillo E|Fornage M|Freedman BI|Gabrielsen ME|Garrett ME|Gharib SA|Gieger C|Gillespie N|Glahn DC|Gordon SD|Gu CC|Gu D|Gudbjartsson DF|Guo X|Haessler J|Hall ME|Haller T|Harris KM|He J|Herd P|Hewitt JK|Hickie I|Hidalgo B|Hokanson JE|Hopfer C|Hottenga J|Hou L|Huang H|Hung YJ|Hunter DJ|Hveem K|Hwang SJ|Hwu CM|Iacono W|Irvin MR|Jee YH|Johnson EO|Joo YY|Jorgenson E|Justice AE|Kamatani Y|Kaplan RC|Kaprio J|Kardia SLR|Keller MC|Kelly TN|Kooperberg C|Korhonen T|Kraft P|Krauter K|Kuusisto J|Laakso M|Lasky-Su J|Lee WJ|Lee JJ|Levy D|Li L|Li K|Li Y|Lin K|Lind PA|Liu C|Lloyd-Jones DM|Lutz SM|Ma J|Magi R|Manichaikul A|Martin NG|Mathur R|Matoba N|McArdle PF|McGue M|McQueen MB|Medland SE|Metspalu A|Meyers DA|Millwood IY|Mitchell BD|Mohlke KL|Moll M|Montasser ME|Morrison AC|Mulas A|Nielsen JB|North KE|Oelsner EC|Okada Y|Orru V|Palmer ND|Palviainen T|Pandit A|Park SL|Peters U|Peters A|Peyser PA|Polderman TJC|Rafaels N|Redline S|Reed RM|Reiner AP|Rice JP|Rich SS|Richmond NE|Roan C|Rotter JI|Rueschman MN|Runarsdottir V|Saccone NL|Schwartz DA|Shadyab AH|Shi J|Shringarpure SS|Sicinski K|Skogholt AH|Smith JA|Smith NL|Sotoodehnia N|Stallings MC|Stefansson H|Stefansson K|Stitzel JA|Sun X|Syed M|Tal-Singer R|Taylor AE|Taylor KD|Telen MJ|Thai KK|Tiwari H|Turman C|Tyrfingsson T|Wall TL|Walters RG|Weir DR|Weiss ST|White WB|Whitfield JB|Wiggins KL|Willemsen G|Willer CJ|Winsvold BS|Xu H|Yanek LR|Yin J|Young KL|Young KA|Yu B|Zhao W|Zhou W|Zollner S|Zuccolo L|andMe Research T|Biobank Japan P|Batini C|Bergen AW|Bierut LJ|David SP|Gagliano Taliun SA|Hancock DB|Jiang B|Munafo MR|Thorgeirsson TE|Liu DJ|Vrieze S,219
wls_zotero_GDQI326V,GDQI326V,journalArticle,Genome-wide association study reveals sex-specific genetic architecture of facial attractiveness,2019,10.1371/journal.pgen.1007973,NA,Hu B|Shen N|Li JJ|Kang H|Hong J|Fletcher J|Greenberg J|Mailick MR|Lu Q,9
wls_zotero_L5CLCMUC,L5CLCMUC,journalArticle,"Genetics, leadership position, and well-being: An investigation with a large-scale GWAS",2022,10.1073/pnas.2114271119,NA,Song Z|Li WD|Jin X|Ying J|Zhang X|Song Y|Li H|Fan Q,8
wls_zotero_42Q8IHNZ,42Q8IHNZ,journalArticle,Genetic analysis of social-class mobility in five longitudinal studies,2018,10.1073/pnas.1801238115,NA,Belsky DW|Domingue BW|Wedow R|Arseneault L|Boardman JD|Caspi A|Conley D|Fletcher JM|Freese J|Herd P|Moffitt TE|Poulton R|Sicinski K|Wertz J|Harris KM,15
wls_zotero_NP4BJFIZ,NP4BJFIZ,journalArticle,"Genes, Gender Inequality, and Educational Attainment",2019,10.1177/0003122419886550,NA,Herd P|Freese J|Sicinski K|Domingue BW|Harris KM|Wei CP|Hauser RM,7
wls_zotero_7A2Z4TKJ,7A2Z4TKJ,journalArticle,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals,2018,10.1038/s41588-018-0147-3,NA,Lee JJ|Wedow R|Okbay A|Kong E|Maghzian O|Zacher M|Nguyen-Viet TA|Bowers P|Sidorenko J|Karlsson Linner R|Fontana MA|Kundu T|Lee C|Li H|Li R|Royer R|Timshel PN|Walters RK|Willoughby EA|Yengo L|andMe Research T|Cogent|Social Science Genetic Association C|Alver M|Bao Y|Clark DW|Day FR|Furlotte NA|Joshi PK|Kemper KE|Kleinman A|Langenberg C|Magi R|Trampush JW|Verma SS|Wu Y|Lam M|Zhao JH|Zheng Z|Boardman JD|Campbell H|Freese J|Harris KM|Hayward C|Herd P|Kumari M|Lencz T|Luan J|Malhotra AK|Metspalu A|Milani L|Ong KK|Perry JRB|Porteous DJ|Ritchie MD|Smart MC|Smith BH|Tung JY|Wareham NJ|Wilson JF|Beauchamp JP|Conley DC|Esko T|Lehrer SF|Magnusson PKE|Oskarsson S|Pers TH|Robinson MR|Thom K|Watson C|Chabris CF|Meyer MN|Laibson DI|Yang J|Johannesson M|Koellinger PD|Turley P|Visscher PM|Benjamin DJ|Cesarini D,80
