author_part,title,pub_year,n_authors,raw_citation,paper_id
"Schoemaker MJ, Nichols HB, Wright LB, Brook MN, Jones ME, O'Brien KM, Adami HO, Baglietto L, Bernstein L, Bertrand KA, Boutron-Ruault MC, Chen Y, Connor AE, Dossus L, Eliassen AH, Giles GG, Gram IT, Hankinson SE, Kaaks R, Key TJ, Kirsh VA, Kitahara CM, Larsson SC, Linet M, Ma H, Milne RL, Ozasa K, Palmer JR, Riboli E, Rohan TE, Sacerdote C, Sadakane A, Sund M, Tamimi RM, Trichopoulou A, Ursin G, Visvanathan K, Weiderpass E, Willett WC, Wolk A, Zeleniuch-Jacquotte A, Sandler DP, Swerdlow AJ","Adult weight change and premenopausal breast cancer risk: A prospective pooled analysis of data from 628,463 women",2020,43,"Schoemaker MJ, Nichols HB, Wright LB, Brook MN, Jones ME, O'Brien KM, Adami HO, Baglietto L, Bernstein L, Bertrand KA, Boutron-Ruault MC, Chen Y, Connor AE, Dossus L, Eliassen AH, Giles GG, Gram IT, Hankinson SE, Kaaks R, Key TJ, Kirsh VA, Kitahara CM, Larsson SC, Linet M, Ma H, Milne RL, Ozasa K, Palmer JR, Riboli E, Rohan TE, Sacerdote C, Sadakane A, Sund M, Tamimi RM, Trichopoulou A, Ursin G, Visvanathan K, Weiderpass E, Willett WC, Wolk A, Zeleniuch-Jacquotte A, Sandler DP, Swerdlow AJ. Adult weight change and premenopausal breast cancer risk: A prospective pooled analysis of data from 628,463 women . International Journal of Cancer . 2020 Sep 1;147(5):1306-14. Epub 2020 Feb 15.",sister_219
"Shi M, O'Brien KM, Weinberg CR",Interactions between a polygenic risk score and non-genetic risk factors in young-onset breast cancer,2020,3,"Shi M, O'Brien KM, Weinberg CR. Interactions between a polygenic risk score and non-genetic risk factors in young-onset breast cancer . Scientific Reports . 2020 Feb 24;10(1):3242. Epub 2020 Feb 24.",sister_220
"Sweeney MR, Sandler DP, Niehoff NM, White AJ",Shift work and working at night in relation to breast cancer incidence,2020,4,"Sweeney MR, Sandler DP, Niehoff NM, White AJ. Shift work and working at night in relation to breast cancer incidence . Cancer Epidemiology, Biomarkers & Prevention . 2020 Mar;29(3):687-9. Epub 2020 Jan 8.",sister_221
"Trabert B, Tworoger SS, O'Brien KM, Townsend MK, Fortner RT, Iversen ES, Hartge P, White E, Amiano P, Arslan AA, Bernstein L, Brinton LA, Buring JE, Dossus L, Fraser GE, Gaudet MM, Giles GG, Gram IT, Harris HR, Bolton JH, Idahl A, Jones ME, Kaaks R, Kirsh VA, Knutsen SF, Kvaskoff M, Lacey JV, Lee IM, Milne RL, Onland-Moret NC, Overvad K, Patel AV, Peters U, Poynter JN, Riboli E, Robien K, Rohan TE, Sandler DP, Schairer C, Schouten LJ, Setiawan VW, Swerdlow AJ, Travis RC, Trichopoulou A, van den Brandt PA, Visvanathan K, Wilkens LR, Wolk A, Zeleniuch-Jacquotte A, Wentzensen N",The risk of ovarian cancer increases with an increase in the lifetime number of ovulatory cycles: An analysis from the Ovarian Cancer Cohort Consortium (OC3),2020,50,"Trabert B, Tworoger SS, O'Brien KM, Townsend MK, Fortner RT, Iversen ES, Hartge P, White E, Amiano P, Arslan AA, Bernstein L, Brinton LA, Buring JE, Dossus L, Fraser GE, Gaudet MM, Giles GG, Gram IT, Harris HR, Bolton JH, Idahl A, Jones ME, Kaaks R, Kirsh VA, Knutsen SF, Kvaskoff M, Lacey JV, Lee IM, Milne RL, Onland-Moret NC, Overvad K, Patel AV, Peters U, Poynter JN, Riboli E, Robien K, Rohan TE, Sandler DP, Schairer C, Schouten LJ, Setiawan VW, Swerdlow AJ, Travis RC, Trichopoulou A, van den Brandt PA, Visvanathan K, Wilkens LR, Wolk A, Zeleniuch-Jacquotte A, Wentzensen N. The risk of ovarian cancer increases with an increase in the lifetime number of ovulatory cycles: An analysis from the Ovarian Cancer Cohort Consortium (OC3) . Cancer Research . 2020 Mar 1;80(5):1210-8. Epub 2020 Jan 13.",sister_222
"Tsai WL, Silva RA, Nash MS, Cochran FV, Prince SE, Rosenbaum DJ, D'Aloisio AA, Jackson LE, Mehaffey MH, Neale AC, Sandler DP, Buckley TJ",How do natural features in the residential environment influence women's self-reported general health? Results from cross-sectional analyses of a U,2020,12,"Tsai WL, Silva RA, Nash MS, Cochran FV, Prince SE, Rosenbaum DJ, D'Aloisio AA, Jackson LE, Mehaffey MH, Neale AC, Sandler DP, Buckley TJ. How do natural features in the residential environment influence women's self-reported general health? Results from cross-sectional analyses of a U.S. national cohort . Environmental Research . 2020 Apr;183:109176. Epub 2020 Jan 30.",sister_223
"Wang C, O'Brien KM, Xu Z, Sandler DP, Taylor JA, Weinberg CR",Long-term ambient fine particulate matter and DNA methylation in inflammation pathways: Results from the Sister Study,2020,6,"Wang C, O'Brien KM, Xu Z, Sandler DP, Taylor JA, Weinberg CR. Long-term ambient fine particulate matter and DNA methylation in inflammation pathways: Results from the Sister Study . Epigenetics . 2020 May;15(5):524-35. Epub 2019 Dec 10.",sister_224
"White AJ, O'Brien KM, Niehoff NM, Jackson BP, Karagas MR, Weinberg CR, Keil AP",Toenail metal concentrations and age at menopause: A prospective study,2020,7,"White AJ, O'Brien KM, Niehoff NM, Jackson BP, Karagas MR, Weinberg CR, Keil AP. Toenail metal concentrations and age at menopause: A prospective study . Environmental Epidemiology . 2020 Jul 16;4(4):e0104. Epub 2020 Aug.",sister_225
"Xu J, White AJ, Niehoff NM, O'Brien KM, Sandler DP",Airborne metals exposure and risk of hypertension in the Sister Study,2020,5,"Xu J, White AJ, Niehoff NM, O'Brien KM, Sandler DP. Airborne metals exposure and risk of hypertension in the Sister Study . Environmental Research . 2020 Dec;191:110144. Epub 2020 Sep 6.",sister_226
"Xu Z, Sandler DP, Taylor JA",Blood DNA methylation and breast cancer: A prospective case-cohort analysis in the Sister Study,2020,3,"Xu Z, Sandler DP, Taylor JA. Blood DNA methylation and breast cancer: A prospective case-cohort analysis in the Sister Study . Journal of the National Cancer Institute . 2020 Jan 1;112(1):87-94. Epub 2019 Apr 15.",sister_227
"Yang Y, Wu L, Shu XO, Cai Q, Shu X, Li B, Guo X, Ye F, Michailidou K, Bolla MK, Wang Q, Dennis J, Andrulis IL, Brenner H, Chenevix-Trench G, Campa D, Castelao JE, Gago-Dominguez M, Dörk T, Hollestelle A, Lophatananon A, Muir K, Neuhausen SL, Olsson H, Sandler DP, Simard J, Kraft P, Pharoah PDP, Easton DF, Zheng W, Long J",Genetically predicted levels of DNA methylation biomarkers and breast cancer risk: Data from 228 951 women of European descent,2020,31,"Yang Y, Wu L, Shu XO, Cai Q, Shu X, Li B, Guo X, Ye F, Michailidou K, Bolla MK, Wang Q, Dennis J, Andrulis IL, Brenner H, Chenevix-Trench G, Campa D, Castelao JE, Gago-Dominguez M, Dörk T, Hollestelle A, Lophatananon A, Muir K, Neuhausen SL, Olsson H, Sandler DP, Simard J, Kraft P, Pharoah PDP, Easton DF, Zheng W, Long J. Genetically predicted levels of DNA methylation biomarkers and breast cancer risk: Data from 228 951 women of European descent . Journal of the National Cancer Institute . 2020 Mar 1;112(3):295-304. Epub 2019 May 29.",sister_228
"Zhang D, Nichols HB, Troester M, Cai J, Bensen JT, Sandler DP",Tea consumption and breast cancer risk in a cohort of women with family history of breast cancer,2020,6,"Zhang D, Nichols HB, Troester M, Cai J, Bensen JT, Sandler DP. Tea consumption and breast cancer risk in a cohort of women with family history of breast cancer . International Journal of Cancer . 2020 Aug 1;147(3):876-86. Epub 2020 Feb 4.",sister_229
"Zhang H, Ahearn TU, Lecarpentier J, Barnes D, Beesley J, Qi G, Jiang X, O'Mara TA, Zhao N, , Sandler DP, , Taylor JA, , Weinberg CR, , Milne RL, Kraft P, Simard J, Pharoah PDP, Michailidou K, Antoniou AC, Schmidt MK, Chenevix-Trench G, Easton DF, Chatterjee N, García-Closas M",Genome-wide association study identifies 32 novel breast cancer susceptibility loci from overall and subtype-specific analyses,2020,23,"Zhang H, Ahearn TU, Lecarpentier J, Barnes D, Beesley J, Qi G, Jiang X, O'Mara TA, Zhao N, , Sandler DP, , Taylor JA, , Weinberg CR, , Milne RL, Kraft P, Simard J, Pharoah PDP, Michailidou K, Antoniou AC, Schmidt MK, Chenevix-Trench G, Easton DF, Chatterjee N, García-Closas M. Genome-wide association study identifies 32 novel breast cancer susceptibility loci from overall and subtype-specific analyses . Nature Genetics . 2020 Jun;52(6):572-81. Epub 2020 May 18.",sister_230
"Anderson C, Nichols HB, House M, Sandler DP",Risk versus benefit of chemoprevention among raloxifene and tamoxifen users with a family history of breast cancer,2019,4,"Anderson C, Nichols HB, House M, Sandler DP. Risk versus benefit of chemoprevention among raloxifene and tamoxifen users with a family history of breast cancer . Cancer Prevention Research . 2019 Nov;12(11):801-8. Epub 2019 Aug 20.",sister_231
"Basso O, Weinberg CR, D'Aloisio AA, Sandler DP",Mother's age at delivery and daughters' risk of preeclampsia,2019,4,"Basso O, Weinberg CR, D'Aloisio AA, Sandler DP. Mother's age at delivery and daughters' risk of preeclampsia . Paediatric and Perinatal Epidemiology . 2019 Mar;33(2):129-36. Epub 2019 Jan 20.",sister_232
"Clendenen TV, Ge W, Koenig KL, Afanasyeva Y, Agnoli C, Brinton LA, Darvishian F, Dorgan JF, Eliassen AH, Falk RT, Hallmans G, Hankinson SE, Hoffman-Bolton J, Key TJ, Krogh V, Nichols HB, Sandler DP, Schoemaker MJ, Sluss PM, Sund M, Swerdlow AJ, Visvanathan K, Zeleniuch-Jacquotte A, Liu M",Breast cancer risk prediction in women aged 35-50 years: Impact of including sex hormone concentrations in the gail model,2019,24,"Clendenen TV, Ge W, Koenig KL, Afanasyeva Y, Agnoli C, Brinton LA, Darvishian F, Dorgan JF, Eliassen AH, Falk RT, Hallmans G, Hankinson SE, Hoffman-Bolton J, Key TJ, Krogh V, Nichols HB, Sandler DP, Schoemaker MJ, Sluss PM, Sund M, Swerdlow AJ, Visvanathan K, Zeleniuch-Jacquotte A, Liu M. Breast cancer risk prediction in women aged 35-50 years: Impact of including sex hormone concentrations in the gail model . Breast Cancer Research . 2019 Mar 19;21(1):42.",sister_233
"Furlong M, Deming-Halverson S, Sandler DP",Chronic antibiotic use during adulthood and weight change in the Sister Study,2019,3,"Furlong M, Deming-Halverson S, Sandler DP. Chronic antibiotic use during adulthood and weight change in the Sister Study . PloS ONE . 2019 May 16;14(5):e0216959.",sister_234
"Gaston SA, Park YM, McWhorter KL, Sandler DP, Jackson CL","Multiple poor sleep characteristics and metabolic abnormalities consistent with metabolic syndrome among White, Black, and Hispanic/Latina women: Modification by menopausal status",2019,5,"Gaston SA, Park YM, McWhorter KL, Sandler DP, Jackson CL. Multiple poor sleep characteristics and metabolic abnormalities consistent with metabolic syndrome among White, Black, and Hispanic/Latina women: Modification by menopausal status . Diabetology & Metabolic Syndrome . 2019 Feb 14;11:17.",sister_235
"Grant DJ, Manichaikul A, Alberg AJ, Bandera EV, Barnholtz-Sloan J, Bondy M, Cote ML, Funkhouser E, Moorman PG, Peres LC, Peters ES, Schwartz AG, Terry PD, Wang XQ, Keku TO, Hoyo C, Berchuck A, Sandler DP, Taylor JA, O'Brien KM, Velez Edwards DR, Edwards TL, Beeghly-Fadiel A, Wentzensen N, Pearce CL, Wu AH, Whittemore AS, McGuire V, Sieh W, Rothstein JH, Modugno F, Ness R, Moysich K, Rossing MA, Doherty JA, Sellers TA, Permuth-Way JB, Monteiro AN, Levine DA, Setiawan VW, Haiman CA, LeMarchand L, Wilkens LR, Karlan BY, Menon U, Ramus S, Gayther S, Gentry-Maharaj A, Terry KL, Cramer DW, Goode EL, Larson MC, Kaufmann SH, Cannioto R, Odunsi K, Etter JL, Huang RY, Bernardini MQ, Tone AA, May T, Goodman MT, Thompson PJ, Carney ME, Tworoger SS, Poole EM, Lambrechts D, Vergote I, Vanderstichele A, Van Nieuwenhuysen E, Anton-Culver H, Ziogas A, Brenton JD, Bjorge L, Salvensen HB, Kiemeney LA, Massuger L, Pejovic T, Bruegl A, Moffitt M, Cook L, Le ND, Brooks-Wilson A, Kelemen LE, Pharoah PDP, Song H, Campbell I, Eccles D, DeFazio A, Kennedy CJ, Schildkraut JM",Evaluation of vitamin D biosynthesis and pathway target genes reveals ugt2a1/2 and egfr polymorphisms associated with epithelial ovarian cancer in African American women,2019,90,"Grant DJ, Manichaikul A, Alberg AJ, Bandera EV, Barnholtz-Sloan J, Bondy M, Cote ML, Funkhouser E, Moorman PG, Peres LC, Peters ES, Schwartz AG, Terry PD, Wang XQ, Keku TO, Hoyo C, Berchuck A, Sandler DP, Taylor JA, O'Brien KM, Velez Edwards DR, Edwards TL, Beeghly-Fadiel A, Wentzensen N, Pearce CL, Wu AH, Whittemore AS, McGuire V, Sieh W, Rothstein JH, Modugno F, Ness R, Moysich K, Rossing MA, Doherty JA, Sellers TA, Permuth-Way JB, Monteiro AN, Levine DA, Setiawan VW, Haiman CA, LeMarchand L, Wilkens LR, Karlan BY, Menon U, Ramus S, Gayther S, Gentry-Maharaj A, Terry KL, Cramer DW, Goode EL, Larson MC, Kaufmann SH, Cannioto R, Odunsi K, Etter JL, Huang RY, Bernardini MQ, Tone AA, May T, Goodman MT, Thompson PJ, Carney ME, Tworoger SS, Poole EM, Lambrechts D, Vergote I, Vanderstichele A, Van Nieuwenhuysen E, Anton-Culver H, Ziogas A, Brenton JD, Bjorge L, Salvensen HB, Kiemeney LA, Massuger L, Pejovic T, Bruegl A, Moffitt M, Cook L, Le ND, Brooks-Wilson A, Kelemen LE, Pharoah PDP, Song H, Campbell I, Eccles D, DeFazio A, Kennedy CJ, Schildkraut JM. Evaluation of vitamin D biosynthesis and pathway target genes reveals ugt2a1/2 and egfr polymorphisms associated with epithelial ovarian cancer in African American women . Cancer Medicine . 2019 May;8(5):2503-13. Epub 2019 Apr 18.",sister_236
"Hall C, Heck JE, Sandler DP, Ritz B, Chen H, Krause N",Occupational and leisure-time physical activity differentially predict 6-year incidence of stroke and transient ischemic attack in women,2019,6,"Hall C, Heck JE, Sandler DP, Ritz B, Chen H, Krause N. Occupational and leisure-time physical activity differentially predict 6-year incidence of stroke and transient ischemic attack in women . Scandinavian Journal of Work, Environment & Health . 2019 May 1;45(3):267-79.",sister_237
"Hawkins Bressler L, Mersereau JE, Anderson C, Rodriguez JL, Hodgson ME, Weinberg CR, Sandler DP, Nichols HB",Fertility-related experiences after breast cancer diagnosis in the Sister and Two Sister Studies,2019,8,"Hawkins Bressler L, Mersereau JE, Anderson C, Rodriguez JL, Hodgson ME, Weinberg CR, Sandler DP, Nichols HB. Fertility-related experiences after breast cancer diagnosis in the Sister and Two Sister Studies . Cancer . 2019 Aug 1;125(15):2675-83. Epub 2019 Apr 23.",sister_238
"Hosgood HD, 3rd, Klugman M, Matsuo K, White AJ, Sadakane A, Shu XO, Lopez-Ridaura R, Shin A, Tsuji I, Malekzadeh R, Noisel N, Bhatti P, Yang G, Saito E, Rahman S, Hu W, Bassig B, Downward G, Vermeulen R, Xue X, Rohan T, Abe SK, Broët P, Grant EJ, Dummer TJB, Rothman N, Inoue M, Lajous M, Yoo KY, Ito H, Sandler DP, Ashan H, Zheng W, Boffetta P, Lan Q",The establishment of the Household Air Pollution Consortium (HAPCO),2019,35,"Hosgood HD, 3rd, Klugman M, Matsuo K, White AJ, Sadakane A, Shu XO, Lopez-Ridaura R, Shin A, Tsuji I, Malekzadeh R, Noisel N, Bhatti P, Yang G, Saito E, Rahman S, Hu W, Bassig B, Downward G, Vermeulen R, Xue X, Rohan T, Abe SK, Broët P, Grant EJ, Dummer TJB, Rothman N, Inoue M, Lajous M, Yoo KY, Ito H, Sandler DP, Ashan H, Zheng W, Boffetta P, Lan Q. The establishment of the Household Air Pollution Consortium (HAPCO) . Atmosphere . 2019 Jul;10(7). Epub 2019 Jul 23.",sister_239
"Jackson SS, Van Dyke AL, Zhu B, Pfeiffer RM, Petrick JL, Adami HO, Albanes D, Andreotti G, Beane Freeman LE, Berrington de González A, Buring JE, Chan AT, Chen Y, Fraser GE, Freedman ND, Gao YT, Gapstur SM, Gaziano JM, Giles GG, Grant EJ, Grodstein F, Hartge P, Jenab M, Kitahara CM, Knutsen SF, Koh WP, Larsson SC, Lee IM, Liao LM, Luo J, McGee EE, Milne RL, Monroe KR, Neuhouser ML, O'Brien KM, Peters U, Poynter JN, Purdue MP, Robien K, Sandler DP, Sawada N, Schairer C, Sesso HD, Simon TG, Sinha R, Stolzenberg-Solomon RZ, Tsugane S, Wang R, Weiderpass E, Weinstein SJ, White E, Wolk A, Yuan JM, Zeleniuch-Jacquotte A, Zhang X, McGlynn KA, Campbell PT, Koshiol J",Anthropometric risk factors for cancers of the biliary tract in the Biliary Tract Cancers Pooling Project,2019,58,"Jackson SS, Van Dyke AL, Zhu B, Pfeiffer RM, Petrick JL, Adami HO, Albanes D, Andreotti G, Beane Freeman LE, Berrington de González A, Buring JE, Chan AT, Chen Y, Fraser GE, Freedman ND, Gao YT, Gapstur SM, Gaziano JM, Giles GG, Grant EJ, Grodstein F, Hartge P, Jenab M, Kitahara CM, Knutsen SF, Koh WP, Larsson SC, Lee IM, Liao LM, Luo J, McGee EE, Milne RL, Monroe KR, Neuhouser ML, O'Brien KM, Peters U, Poynter JN, Purdue MP, Robien K, Sandler DP, Sawada N, Schairer C, Sesso HD, Simon TG, Sinha R, Stolzenberg-Solomon RZ, Tsugane S, Wang R, Weiderpass E, Weinstein SJ, White E, Wolk A, Yuan JM, Zeleniuch-Jacquotte A, Zhang X, McGlynn KA, Campbell PT, Koshiol J. Anthropometric risk factors for cancers of the biliary tract in the Biliary Tract Cancers Pooling Project . Cancer Research . 2019 Aug 1;79(15):3973-82. Epub 2019 May 21.",sister_240
"Jiang X, Finucane HK, Schumacher FR, Schmit SL, Tyrer JP, Han Y, Michailidou K, Lesseur C, Kuchenbaecker KB, Dennis J, Conti DV, Casey G, Gaudet MM, Huyghe JR, , Sandler DP, , Taylor JA, , Weinberg CR, , Lane JM, Saxena R, Thomas D, Hung RJ, Diergaarde B, McKay J, Peters U, Hsu L, García-Closas M, Eeles RA, Chenevix-Trench G, Brennan PJ, Haiman CA, Simard J, Easton DF, Gruber SB, Pharoah PDP, Price AL, Pasaniuc B, Amos CI, Kraft P, Lindström S",Shared heritability and functional enrichment across six solid cancers,2019,39,"Jiang X, Finucane HK, Schumacher FR, Schmit SL, Tyrer JP, Han Y, Michailidou K, Lesseur C, Kuchenbaecker KB, Dennis J, Conti DV, Casey G, Gaudet MM, Huyghe JR, , Sandler DP, , Taylor JA, , Weinberg CR, , Lane JM, Saxena R, Thomas D, Hung RJ, Diergaarde B, McKay J, Peters U, Hsu L, García-Closas M, Eeles RA, Chenevix-Trench G, Brennan PJ, Haiman CA, Simard J, Easton DF, Gruber SB, Pharoah PDP, Price AL, Pasaniuc B, Amos CI, Kraft P, Lindström S. Shared heritability and functional enrichment across six solid cancers . Nature Communications . 2019 Jan 25;10(1):431.",sister_241
"Jiang Y, Weinberg CR, Sandler DP, Zhao S","Use of detailed family history data to improve risk prediction,with application to breast cancer screening",2019,4,"Jiang Y, Weinberg CR, Sandler DP, Zhao S. Use of detailed family history data to improve risk prediction,with application to breast cancer screening . PloS ONE . 2019 Dec 17;14(12):e0226407.",sister_242
"Kresovich JK, Harmon QE, Xu Z, Nichols HB, Sandler DP, Taylor JA","Reproduction, DNA methylation and biological age",2019,6,"Kresovich JK, Harmon QE, Xu Z, Nichols HB, Sandler DP, Taylor JA. Reproduction, DNA methylation and biological age . Human Reproduction . 2019 Oct 2;34(10):1965-73. Epub 2019 Oct 10.",sister_243
"Kresovich JK, Xu Z, O'Brien KM, Weinberg CR, Sandler DP, Taylor JA",Epigenetic mortality predictors and incidence of breast cancer,2019,6,"Kresovich JK, Xu Z, O'Brien KM, Weinberg CR, Sandler DP, Taylor JA. Epigenetic mortality predictors and incidence of breast cancer . Aging . 2019 Dec 17;11(24):11975-87. Epub 2019 Dec 17.",sister_244
"Kresovich JK, Xu Z, O'Brien KM, Weinberg CR, Sandler DP, Taylor JA",Methylation-based biological age and breast cancer risk,2019,6,"Kresovich JK, Xu Z, O'Brien KM, Weinberg CR, Sandler DP, Taylor JA. Methylation-based biological age and breast cancer risk . Journal of the National Cancer Institute . 2019 Oct 1;111(10):1051-8. Epub 2019 Feb 22.",sister_245
