pub_year,title,author_field,journal,paper_id
2020,Development of a novel cognitive composite outcome to assess therapeutic effects of exercise in the EXERT trial for adults with MCI: The ADAS-Cog-Exec,"Jacobs, DM, Thomas, RG, Salmon, DP, Jin, S, Feldman, HH, Cotman, CW and Baker, LD",Journal Alzheimers Dement (N Y);,adni_3796
2020,The heterogeneous functional architecture of the posteromedial cortex is associated with selective functional connectivity differences in Alzheimer's disease,"Khan, W, Amad, A, Giampietro, V, Werden, E, De Simoni, S, O'Muircheartaigh, J, Westman, E, O'Daly, O, Williams, SCR and Brodtmann, A",Journal Hum Brain Mapp;,adni_3797
2020,Hippocampus co-atrophy pattern in dementia deviates from covariance patterns across the lifespan,"Plachti, A, Kharabian, S, Eickhoff, SB, Balajoo, SM, Hoffstaedter, F, Varikuti, DP, Jockwitz, C, Caspers, S, Amunts, K and Genon, S",Journal Brain;,adni_3798
2020,Semantic Segmentation of White Matter in FDG-PET Using Generative Adversarial Network,"Oh, KT, Lee, S, Lee, H, Yun, M and Yoo, SK",Journal J Digit Imaging;,adni_3799
2020,Quantifying uncertainty in brain-predicted age using scalar-on-image quantile regression,"Palma, M, Tavakoli, S, Brettschneider, J and Nichols, TE",Journal Neuroimage;,adni_3800
2020,"Alzheimer's disease biomarkers as predictors of trajectories of depression and apathy in cognitively normal individuals, mild cognitive impairment, and Alzheimer's disease dementia","Banning, LCP, Ramakers, I, Rosenberg, PB, Lyketsos, CG and Leoutsakos, JS",Journal Int J Geriatr Psychiatry;,adni_3801
2020,Cerebrospinal fluid progranulin is associated with increased cortical thickness in early stages of Alzheimer's disease,"Batzu, L, Westman, E, Pereira, JB and Alzheimers Dis Neuroimaging, I",Journal Neurobiology of Aging;,adni_3802
2020,"Inexpensive, non-invasive biomarkers predict Alzheimer transition using machine learning analysis of the Alzheimer's Disease Neuroimaging (ADNI) database","Beltrán, JF, Wahba, BM, Hose, N, Shasha, D and Kline, RP",Journal PLoS One;,adni_3803
2020,Stage-specific links between plasma neurofilament light and imaging biomarkers of Alzheimer’s disease,"Benedet, AL, Leuzy, A, Pascoal, TA, Ashton, NJ, Mathotaarachchi, S, Savard, M, Therriault, J, Kang, MS, Chamoun, M and Schöll, M",Journal Brain;,adni_3804
2020,Serum triglycerides in Alzheimer disease: Relation to neuroimaging and CSF biomarkers,"Bernath, MM, Bhattacharyya, S, Nho, K, Barupal, DK, Fiehn, O, Baillie, R, Risacher, SL, Arnold, M, Jacobson, T, Trojanowski, JQ, Shaw, LM, Weiner, MW, Doraiswamy, PM, Kaddurah-Daouk, R, Saykin, AJ, Alzheimer's Dis, N and Alzheimer's Dis, M",Journal Neurology;,adni_3805
2020,Multimodal Data Analysis of Alzheimer's Disease Based on Clustering Evolutionary Random Forest,"Bi, XA, Hu, X, Wu, H and Wang, Y",Journal IEEE J Biomed Health Inform;,adni_3806
2020,The meta-memory ratio: a new cohort-independent way to measure cognitive awareness in asymptomatic individuals at risk for Alzheimer's disease,"Gagliardi, G, Houot, M, Cacciamani, F, Habert, MO, Dubois, B and Epelbaum, S",Journal Alzheimers Res Ther;,adni_3807
2020,Robust parametric modeling of Alzheimer's disease progression,"Ghazi, M.M., Nielsen, M, Pai, A, Modat, M, Jorge Cardoso, M, Ourselin, S and Sørensen, L",Journal Neuroimage;,adni_3808
2020,Using Machine Learning to Predict Dementia from Neuropsychiatric Symptom and Neuroimaging Data,"Gill, S, Mouches, P, Hu, S, Rajashekar, D, MacMaster, FP, Smith, EE, Forkert, ND, Ismail, Z and Alzheimers Dis Neuroimaging, I",Journal Journal of Alzheimers Disease;,adni_3809
2020,"Serum Vitamin B12, and Related MTRR and Cubilin Genotypes, Predict Neural Outcomes across the AD Spectrum","McLiman, K, Collazo Martinez, A, Mochel, JP, Allenspach, KD and Willette, AA",Journal The British Journal of Nutrition;,adni_3810
2020,Genetic data and cognitively defined late-onset Alzheimer's disease subgroups,"Mukherjee, S, Mez, J, Trittschuh, EH, Saykin, AJ, Gibbons, LE, Fardo, DW, Wessels, M, Bauman, J, Moore, M, Choi, SE, Gross, AL, Rich, J, Louden, DKN, Sanders, RE, Grabowski, TJ, Bird, TD, McCurry, SM, Snitz, BE, Kamboh, MI, Lopez, OL, De Jager, PL, Bennett, DA, Keene, CD, Larson, EB and Crane, PK",Journal Mol Psychiatry;,adni_3811
2020,Predicting Alzheimer's disease progression using deep recurrent neural networks,"Nguyen, M, He, T, An, L, Alexander, DC, Feng, J and Yeo, BTT",Journal Neuroimage;,adni_3812
2020,Accurate and robust segmentation of neuroanatomy in T1-weighted MRI by combining spatial priors with deep convolutional neural networks,"Novosad, P, Fonov, V and Collins, DL",Journal Hum Brain Mapp;,adni_3813
2020,Clinical and biomarker trajectories in sporadic Alzheimer's disease: A longitudinal study,"Wang, HF, Shen, XN, Li, JQ, Suckling, J, Tan, CC, Wang, YJ, Feng, L, Zhang, C, Tan, L, Dong, Q, Touchon, J, Gauthier, S and Yu, JT",Journal Alzheimers Dement (Amst);,adni_3814
2020,Region-of-Interest based sparse feature learning method for Alzheimer's disease identification,"Wang, L, Liu, Y, Zeng, XZ, Cheng, H, Wang, Z and Wang, Q",Journal Computer Methods and Programs in Biomedicine;,adni_3815
2020,A Novel Metabolic Connectome Method to Predict Progression to Mild Cognitive Impairment,"Wang, M, Yan, ZZ, Xiao, SY, Zuo, CT and Jiang, JH",Journal Behavioural Neurology;,adni_3816
2020,Longitudinal data in peripheral blood confirm that PM20D1 is a quantitative trait locus (QTL) for Alzheimer's disease and implicate its dynamic role in disease progression,"Wang, Q, Chen, Y, Readhead, B, Chen, K, Su, Y, Reiman, EM and Dudley, JT",Journal Clin Epigenetics;,adni_3817
2020,"Circulating ethanolamine plasmalogen indices in Alzheimer's disease: Relation to diagnosis, cognition, and CSF tau","Kling, MA, Goodenowe, DB, Senanayake, V, MahmoudianDehkordi, S, Arnold, M, Massaro, TJ, Baillie, R, Han, X, Leung, YY, Saykin, AJ, Nho, K, Kueider-Paisley, A, Tenenbaum, JD, Wang, LS, Shaw, LM, Trojanowski, JQ and Kaddurah-Daouk, RF",Journal Alzheimers Dement;,adni_3818
2020,Cognition and motor function: The gait and cognition pooled index,"Kueper, JK, Lizotte, DJ, Montero-Odasso, M and Speechley, M",Journal PLoS One;,adni_3819
2020,Cerebrovascular disease promotes tau pathology in Alzheimer’s disease,"Laing, KK, Simoes, S, Baena-Caldas, GP, Lao, PJ, Kothiya, M, Igwe, KC, Chesebro, AG, Houck, AL, Pedraza, L, Hernández, AI, Li, J, Zimmerman, ME, Luchsinger, JA, Barone, FC, Moreno, H, Brickman, AM and Initiative, tAsDN",Journal Brain Communications;,adni_3820
2020,Associations between texture of T1-weighted magnetic resonance imaging and radiographic pathologies in Alzheimer's disease,"Lee, S and Kim, KW",Journal Eur J Neurol;,adni_3821
2020,Magnetic resonance imaging texture predicts progression to dementia due to Alzheimer disease earlier than hippocampal volume,"Lee, S, Lee, H, Kim, KW and Alzheimers Dis Neuroimaging, I",Journal Journal of Psychiatry & Neuroscience;,adni_3822
2020,Neuropathologic features associated with basal forebrain atrophy in Alzheimer disease,"Teipel, SJ, Fritz, HC, Grothe, MJ and Alzheimers Dis Neuroimaging, I",Journal Neurology;,adni_3823
2020,Association of TDP-43 Pathology with Global and Regional 18F-Florbetapir PET Signal in the Alzheimer's Disease Spectrum,"Teipel, SJ, Marie Temp, AG, Levin, F, Dyrba, M and Grothe, MJ",Journal J Alzheimers Dis;,adni_3824
2020,"Network localization of clinical, cognitive, and neuropsychiatric symptoms in Alzheimer's disease","Tetreault, AM, Phan, T, Orlando, D, Lyu, I, Kang, H, Landman, B and Darby, RR",Journal Brain;,adni_3825
2020,APOEε4 potentiates the relationship between amyloid-β and tau pathologies,"Therriault, J, Benedet, AL, Pascoal, TA, Mathotaarachchi, S, Savard, M, Chamoun, M, Thomas, E, Kang, MS, Lussier, F, Tissot, C, Soucy, JP, Massarweh, G, Rej, S, Saha-Chaudhuri, P, Poirier, J, Gauthier, S and Rosa-Neto, P",Journal Mol Psychiatry;,adni_3826
2020,Regional hyperperfusion in older adults with objectively-defined subtle cognitive decline,"Thomas, KR, Osuna, JR, Weigand, AJ, Edmonds, EC, Clark, AL, Holmqvist, S, Cota, IH, Wierenga, CE, Bondi, MW, Bangen, KJ and Alzheimers Dis Neuroimaging, I",Journal Journal of Cerebral Blood Flow and Metabolism;,adni_3827
2020,Detection of Alzheimer's Disease using cortical diffusion tensor imaging,"Torso, M, Bozzali, M, Zamboni, G, Jenkinson, M and Chance, SA",Journal Hum Brain Mapp;,adni_3828
2020,Classification of Alzheimer's Disease and Mild Cognitive Impairment Based on Cortical and Subcortical Features from MRI T1 Brain Images Utilizing Four Different Types of Datasets,"Toshkhujaev, S, Lee, KH, Choi, KY, Lee, JJ, Kwon, GR, Gupta, Y and Lama, RK",Journal J Healthc Eng;,adni_3829
2020,Abnormal Anatomical Rich-Club Organization and Structural-Functional Coupling in Mild Cognitive Impairment and Alzheimer's Disease,"Cao, R, Wang, X, Gao, Y, Li, T, Zhang, H, Hussain, W, Xie, YY, Wang, J, Wang, B and Xiang, J",Journal Frontiers in Neurology;,adni_3830
2020,Neuroimage signature from salient keypoints is highly specific to individuals and shared by close relatives,"Chauvin, L, Kumar, K, Wachinger, C, Vangel, M, de Guise, J, Desrosiers, C, Wells, W, Toews, M and Alzheimer's Dis Neuroimaging, I",Journal Neuroimage;,adni_3831
2020,The compensatory phenomenon of the functional connectome related to pathological biomarkers in individuals with subjective cognitive decline,"Chen, H, Sheng, X, Luo, C, Qin, R, Ye, Q, Zhao, H, Xu, Y and Bai, F",Journal Transl Neurodegener;,adni_3832
2020,Identification of Superficial White Matter Abnormalities in Alzheimer's Disease and Mild Cognitive Impairment Using Diffusion Tensor Imaging,"Bigham, B, Zamanpour, SA, Zemorshidi, F, Boroumand, F and Zare, H",Journal J Alzheimers Dis Rep;,adni_3833
2020,Morphometric network differences n ageing versus Alzheimer's disease dementia,"Binette, AP, Gonneaud, J, Vogel, JW, La Joie, R, Rosa-Neto, P, Collins, DL, Poirier, J, Breitner, JCS, Villeneuve, S, Vachon-Presseau, E, Alzheimer's Dis Neuroimaging, I and Grp, P-AR",Journal Brain;,adni_3834
2020,Sex Mediates Relationships Between Regional Tau Pathology and Cognitive Decline,"Buckley, RF, Scott, MR, Jacobs, HIL, Schultz, AP, Properzi, MJ, Amariglio, RE, Hohman, TJ, Mayblyum, DV, Rubinstein, ZB, Manning, L, Hanseeuw, BJ, Mormino, EC, Rentz, DM, Johnson, KA and Sperling, RA",Journal Ann Neurol;,adni_3835
2020,Regional imaging genetic enrichment analysis,"Yao, XH, Cong, S, Yan, JW, Risacher, SL, Saykin, AJ, Moore, JH, Shen, L, Consortium, UKBE and Alzheimer's Dis, N",Journal Bioinformatics;,adni_3836
2020,Elevated Tau PET Signal Depends on Abnormal Amyloid Levels and Correlates with Cognitive Impairment in Elderly Persons without Dementia,"Zhang, RQ, Chen, SD, Shen, XN, Yang, YX, Lu, JY, Cui, M, Zuo, CT, Dong, Q, Tan, L, Yu, JT and Alzheimers Dis Neuroimaging, I",Journal Journal of Alzheimers Disease;,adni_3837
2020,Impairment of Everyday Spatial Navigation Abilities in Mild Cognitive Impairment Is Weakly Associated with Reduced Grey Matter Volume in the Medial Part of the Entorhinal Cortex,"Hallab, A, Lange, C, Apostolova, I, Ozden, C, Gonzalez-Escamilla, G, Klutmann, S, Brenner, W, Grothe, MJ, Buchert, R and Alzheimers Dis Neuroimaging, I",Journal Journal of Alzheimers Disease;,adni_3838
2020,A Novel Three-Stage Framework for Association Analysis Between SNPs and Brain Regions,"Zhou, J, Qiu, YP, Chen, S, Liu, LY, Liao, HF, Chen, HL, Lv, SG and Li, X",Journal Frontiers in Genetics;,adni_3839
2020,Influence of Hypertension on Longitudinal Changes in Brain Glucose Metabolism Was Modified by the APOE4 Allele Among Cognitively Normal Older Individuals,"Zhou, R, Chen, H, Ye, F, Huang, S and Zhang, J",Journal Front Aging Neurosci;,adni_3840
2020,Multi-modal latent space inducing ensemble SVM classifier for early dementia diagnosis with neuroimaging data,"Zhou, T, Thung, KH, Liu, M, Shi, F, Zhang, C and Shen, D",Journal Med Image Anal;,adni_3841
2020,Polymorphism in the MAGI2 Gene Modifies the Effect of Amyloid β on Neurodegeneration,"Kim, HR, Lee, T, Choi, JK and Jeong, Y",Journal Alzheimer Dis Assoc Disord;,adni_3844
2020,Genetic variants beyond amyloid and tau associated with cognitive decline,"Kim, HR, Lee, T, Choi, JK, Jeong, Y and Alzheimers Dis, N",Journal Neurology;,adni_3845
2020,Multi-slice representational learning of convolutional neural network for Alzheimer's disease classification using positron emission tomography,"Kim, HW, Lee, HE, Oh, K, Lee, S, Yun, M and Yoo, SK",Journal Biomed Eng Online;,adni_3846
2020,Regional Hypoperfusion Predicts Decline in Everyday Functioning at Three-Year Follow-Up in Older Adults without Dementia,"Sanchez, DL, Thomas, KR, Edmonds, EC, Bondi, MW, Bangen, KJ and Alzheimer's Dis, N",Journal Journal of Alzheimers Disease;,adni_3847
2020,Hypergraph based multi-task feature selection for multimodal classification of Alzheimer's disease,"Shao, W, Peng, Y, Zu, C, Wang, M and Zhang, D",Journal Comput Med Imaging Graph;,adni_3848
2020,Bayesian latent factor on image regression with nonignorable missing data,"Wang, XQ, Song, XY and Zhu, HT",Journal Statistics in Medicine;,adni_3849
2020,Regional Amyloid Accumulation and White Matter Integrity in Cognitively Normal Individuals,"Wang, YJ, Hu, H, Yang, YX, Zuo, CT, Tan, L and Yu, JT",Journal J Alzheimers Dis;,adni_3850
2020,APOE interacts with tau PET to influence memory independently of amyloid PET in older adults without dementia,"Weigand, AJ, Thomas, KR, Bangen, KJ, Eglit, GML, Delano-Wood, L, Gilbert, PE, Brickman, AM and Bondi, MW",Journal Alzheimers Dement;,adni_3851
2020,β-amyloid burden predicts prospective decline in body mass index in clinically normal adults,"Rabin, JS, Shirzadi, Z, Swardfager, W, MacIntosh, BJ, Schultz, A, Yang, H-S, Buckley, RF, Gatchel, J, Kirn, D and Pruzin, JJ",Journal Neurobiology of Aging;,adni_3852
2020,"Association Between Common Variants in RBFOX1, an RNA-Binding Protein, and Brain Amyloidosis in Early and Preclinical Alzheimer Disease","Raghavan, NS, Dumitrescu, L, Mormino, E, Mahoney, ER, Lee, AJ, Gao, Y, Bilgel, M, Goldstein, D, Harrison, T, Engelman, CD, Saykin, AJ, Whelan, CD, Liu, JZ, Jagust, W, Albert, M, Johnson, SC, Yang, H-S, Johnson, K, Aisen, P, Resnick, SM, Sperling, R, De Jager, PL, Schneider, J, Bennett, DA, Schrag, M, Vardarajan, B, Hohman, TJ, Mayeux, R and Initiative, AsDN",Journal JAMA Neurology;,adni_3853
2020,Least squares projection twin support vector clustering (LSPTSVC),"Richhariya, B, Tanveer, M and Alzheimers Dis Neuroimaging, I",Journal Information Sciences;,adni_3855
2020,Degree of cognitive impairment does not signify early versus late mild cognitive impairment: confirmation based on Alzheimer's disease polygenic risk,"Elman, JA, Vuoksimaa, E, Franz, CE, Kremen, WS and Alzheimers Dis Neuroimaging, I",Journal Neurobiology of Aging;,adni_3856
2020,Automated White Matter Hyperintensity Segmentation Using Bayesian Model Selection: Assessment and Correlations with Cognitive Change,"Fiford, CM, Sudre, CH, Pemberton, H, Walsh, P, Manning, E, Malone, IB, Nicholas, J, Bouvy, WH, Carmichael, OT, Biessels, GJ, Cardoso, MJ and Barnes, J",Journal Neuroinformatics;,adni_3857
2020,Self-reported Sleep Problems Related to Amyloid Deposition in Cortical Regions with High HOMER1 Gene Expression,"Fjell, AM, Sederevicius, D, Sneve, MH, de Lange, AG, Bråthen, AC, Idland, AV, Watne, LO, Wang, Y, Reinbold, C, Dobricic, V, Kilpert, F, Blennow, K, Zetterbergj, H, Hong, S, Bertram, L and Walhovd, KB",Journal Cereb Cortex;,adni_3858
2020,Detecting Alzheimer's disease Based on 4D fMRI: An exploration under deep learning framework,"Li, W, Lin, XF and Chen, X",Journal Neurocomputing;,adni_3859
2020,Sparse Learning and Structure Identification for Ultrahigh-Dimensional Image-on-Scalar Regression,"Li, XY, Wang, L and Wang, HJ",Journal Journal of the American Statistical Association;,adni_3860
2020,The Aging Slopes of Brain Structures Vary by Ethnicity and Sex: Evidence From a Large Magnetic Resonance Imaging Dataset From a Single Scanner of Cognitively Healthy Elderly People in Korea,"Choi, YY, Lee, JJ, Choi, KY, Seo, EH, Choo, IH, Kim, H, Song, MK, Choi, SM, Cho, SH, Kim, BC and Lee, KH",Journal Front Aging Neurosci;,adni_3861
2020,Network Medicine Approach for Analysis of Alzheimer's Disease Gene Expression Data,"Cohen, D, Pilozzi, A and Huang, X",Journal Int J Mol Sci;,adni_3862
2020,High-Dimensional Smoothing Splines and Application in Alzheimer's Disease Prediction Using Magnetic Resonance Imaging,"Dai, XW",Journal Statistics in Biopharmaceutical Research;,adni_3864
2020,Association of Plasma Transferrin With Cognitive Decline in Patients With Mild Cognitive Impairment and Alzheimer's Disease,"Guan, J, Wang, P, Lu, L and Zhao, G",Journal Front Aging Neurosci;,adni_3865
2020,Normalization of CSF pTau measurement by A beta(40) improves its performance as a biomarker of Alzheimer's disease,"Guo, TF, Korman, D, La Joie, R, Shaw, LM, Trojanowski, JQ, Jagust, WJ, Landau, SM and Alzheimers Dis Neuroimaging, I",Journal Alzheimers Research & Therapy;,adni_3866
2020,Classification of negative and positive (18)F-florbetapir brain PET studies in subjective cognitive decline patients using a convolutional neural network,"de Vries, BM, Golla, SSV, Ebenau, J, Verfaillie, SCJ, Timmers, T, Heeman, F, Cysouw, MCF, van Berckel, BNM, van der Flier, WM, Yaqub, M and Boellaard, R",Journal Eur J Nucl Med Mol Imaging;,adni_3867
2020,The joint lasso: high-dimensional regression for group structured data,"Dondelinger, F, Mukherjee, S and Alzheimers Dis Neuroimaging, I",Journal Biostatistics;,adni_3868
2020,Integrating Convolutional Neural Networks and Multi-Task Dictionary Learning for Cognitive Decline Prediction with Longitudinal Images,"Dong, QX, Zhang, J, Li, QY, Wang, JW, Lepore, N, Thompson, PM, Caselli, RJ, Ye, JP, Wang, YL and Alzheimers Dis Neuroimaging, I",Journal Journal of Alzheimers Disease;,adni_3869
2020,Automated voxel- and region-based analysis of gray matter and cerebrospinal fluid space in primary dementia disorders,"Egger, K, Rau, A, Yang, S, Klöppel, S, Abdulkadir, A, Kellner, E, Frings, L, Hellwig, S and Urbach, H",Journal Brain Res;,adni_3871
