paper_id,pub_year,title,doi,author_part,raw_citation
midus_doi_10_1177_0091415017752939,2018,"Leisure-time physical activity, subjective age, and self-rated memory in middle-aged and older adults",10.1177/0091415017752939,"Chen, Y. T., Holahan, C. K., Holahan, C. J., & Li, X. ","Chen, Y. T., Holahan, C. K., Holahan, C. J., & Li, X. (2018). Leisure-time physical activity, subjective age, and self-rated memory in middle-aged and older adults. International Journal Of Aging & Human Development, 87(4), 377-391."
midus_doi_10_1037_hea0000589,2018,A prospective study of marital quality and body weight in midlife,10.1037/hea0000589,"Chen, Y., Kawachi, I., Berkman, L. F., Trudel-Fitzgerald, C., & Kubzansky, L. D. ","Chen, Y., Kawachi, I., Berkman, L. F., Trudel-Fitzgerald, C., & Kubzansky, L. D. (2018). A prospective study of marital quality and body weight in midlife. Health Psychology, 37(3), 247-256."
midus_doi_10_1038_s41562_018_0316_5,2018,Midlife self-reported social support as a buffer against premature mortality risks associated with childhood abuse,10.1038/s41562-018-0316-5,"Chiang, J. J., Chen, E., & Miller, G. E. ","Chiang, J. J., Chen, E., & Miller, G. E. (2018). Midlife self-reported social support as a buffer against premature mortality risks associated with childhood abuse. Nature Human Behaviour, 2, 261-268."
midus_doi_10_1037_hea0000567,2018,Affective reactivity to daily stress and 20-year mortality risk in adults with chronic illness: Findings from the National Study of Daily Experiences,10.1037/hea0000567,"Chiang, J. J., Turiano, N. A., Mroczek, D. K., & Miller, G. E. ","Chiang, J. J., Turiano, N. A., Mroczek, D. K., & Miller, G. E. (2018). Affective reactivity to daily stress and 20-year mortality risk in adults with chronic illness: Findings from the National Study of Daily Experiences. Health Psychology, 37(2), 170-178."
midus_doi_10_1007_s00420_018_1330_7,2018,"Job strain, long work hours, and suicidal ideation in US workers: A longitudinal study",10.1007/s00420-018-1330-7,"Choi, B. ","Choi, B. (2018). Job strain, long work hours, and suicidal ideation in US workers: A longitudinal study. International Archives of Occupational and Environmental Health, 91(7), 865-875."
midus_doi_10_1111_jopy_12332,2018,Personality change across the lifespan: Insights from a cross-cultural longitudinal study,10.1111/jopy.12332,"Chopik, W. J., & Kitayama, S. ","Chopik, W. J., & Kitayama, S. (2018). Personality change across the lifespan: Insights from a cross-cultural longitudinal study. Journal of Personality, 86(3), 508-521."
midus_doi_10_1093_oxfordhb_9780190676384_013_11,2018,"Family as a naturally occurring stressor: Race, psychosocial factors, and daily health",10.1093/oxfordhb/9780190676384.013.11,"Cichy, K. E., & Lee, J. E. ","Cichy, K. E., & Lee, J. E. (2018). Family as a naturally occurring stressor: Race, psychosocial factors, and daily health. In C. D. Ryff & R. F. Krueger (Eds.), The Oxford handbook of integrative health science. New York: Oxford University Press."
midus_doi_10_1037_hea0000614,2018,"Stress-related eating, mindfulness, and obesity",10.1037/hea0000614,"Cotter, E. W., & Kelly, N. R. ","Cotter, E. W., & Kelly, N. R. (2018). Stress-related eating, mindfulness, and obesity. Health Psychology, 37(6), 516-525."
midus_doi_10_1093_oxfordhb_9780190676384_013_32,2018,Perceived discrimination and health: Integrative findings,10.1093/oxfordhb/9780190676384.013.32,"Cuevas, A., & Williams, D. R. ","Cuevas, A., & Williams, D. R. (2018). Perceived discrimination and health: Integrative findings. In C. D. Ryff & R. F. Krueger (Eds.), The Oxford handbook of integrative health science. New York: Oxford University Press."
midus_doi_10_1016_j_chiabu_2018_05_028,2018,An effective measure of childhood adversity that is valid with older adults,10.1016/j.chiabu.2018.05.028,"Danielson, R., & Sanders, G. F. ","Danielson, R., & Sanders, G. F. (2018). An effective measure of childhood adversity that is valid with older adults. Child Abuse & Neglect, 82, 156-167."
midus_doi_10_1016_j_psychres_2018_08_097,2018,Biomarkers of Adverse Childhood Experiences: A scoping review,10.1016/j.psychres.2018.08.097,"Deighton, S., Neville, A., Pusch, D., & Dobson, K. ","Deighton, S., Neville, A., Pusch, D., & Dobson, K. (2018). Biomarkers of Adverse Childhood Experiences: A scoping review. Psychiatry Research, 269, 719-732."
midus_doi_10_1177_1359105316664133,2018,Living longer with help from others: Seeking advice lowers mortality risk,10.1177/1359105316664133,"Delaney, R. K., Turiano, N. A., & Strough, J. ","Delaney, R. K., Turiano, N. A., & Strough, J. (2018). Living longer with help from others: Seeking advice lowers mortality risk. Journal of Health Psychology, 23(12), 1590-1597."
midus_doi_10_1037_dev0000527,2018,"Age variations in cohort differences in the United States: Older adults report fewer constraints nowadays than those 18 years ago, but mastery beliefs are diminished among younger adults",10.1037/dev0000527,"Drewelies, J., Agrigoroaei, S., Lachman, M. E., & Gerstorf, D. ","Drewelies, J., Agrigoroaei, S., Lachman, M. E., & Gerstorf, D. (2018). Age variations in cohort differences in the United States: Older adults report fewer constraints nowadays than those 18 years ago, but mastery beliefs are diminished among younger adults. Developmental Psychology, 54(8), 1408-1425."
midus_doi_10_1016_j_evolhumbehav_2017_09_004,2018,Using monozygotic twin differences to examine the relationship between parental affection and personality: A life history account,10.1016/j.evolhumbehav.2017.09.004,"Dunkel, C. S., Nedelec, J. L., & van der Linden, D. ","Dunkel, C. S., Nedelec, J. L., & van der Linden, D. (2018). Using monozygotic twin differences to examine the relationship between parental affection and personality: A life history account. Evolution and Human Behavior, 39(1), 52-58."
midus_doi_10_1007_s40806_017_0133_5,2018,"The mutant says in his heart, ""there is no God"": The rejection of collective religiosity centred around the worship of moral gods is associated with high mutational load",10.1007/s40806-017-0133-5,"Dutton, E., Madison, G., & Dunkel, C. ","Dutton, E., Madison, G., & Dunkel, C. (2018). The mutant says in his heart, ""there is no God"": The rejection of collective religiosity centred around the worship of moral gods is associated with high mutational load. Evolutionary Psychological Science, 4(3), 233-244."
midus_doi_10_1177_0898264317698551,2018,Social relationships and inflammatory markers in the MIDUS cohort,10.1177/0898264317698551,"Elliot, A. J., Heffner, K. L., Mooney, C. J., Moynihan, J. A., & Chapman, B. P. ","Elliot, A. J., Heffner, K. L., Mooney, C. J., Moynihan, J. A., & Chapman, B. P. (2018). Social relationships and inflammatory markers in the MIDUS cohort. Journal of Aging and Health, 30(6), 904-923."
midus_doi_10_1037_hea0000585,2018,"Lifetime trauma, perceived control, and all-cause mortality: Results from the Midlife in the United States study",10.1037/hea0000585,"Elliot, A. J., Turiano, N. A., Infurna, F. J., Lachman, M. E., & Chapman, B. P. ","Elliot, A. J., Turiano, N. A., Infurna, F. J., Lachman, M. E., & Chapman, B. P. (2018). Lifetime trauma, perceived control, and all-cause mortality: Results from the Midlife in the United States study. Health Psychology, 37(3), 262-270."
midus_doi_10_1093_abm_kay025,2018,Trajectories of current and predicted satisfaction with one's life following a cancer diagnosis,10.1093/abm/kay025,"Ellis, E. M., Nelson, W. L., & Ferrer, R. A. ","Ellis, E. M., Nelson, W. L., & Ferrer, R. A. (2018). Trajectories of current and predicted satisfaction with one's life following a cancer diagnosis. Annals of Behavioral Medicine, 53(2), 158-168."
midus_doi_10_1080_00224499_2017_1293603,2018,The effects of subjective age and aging attitudes on mid- to late-life sexuality,10.1080/00224499.2017.1293603,"Estill, A., Mock, S. E., Schryer, E., & Eibach, R. P. ","Estill, A., Mock, S. E., Schryer, E., & Eibach, R. P. (2018). The effects of subjective age and aging attitudes on mid- to late-life sexuality. Journal of Sex Research, 55(2), 146-151."
midus_doi_10_1016_j_joep_2018_03_005,2018,"Cigarette tax rates, behavioral disengagement, and quit ratios among daily smokers",10.1016/j.joep.2018.03.005,"Ferrer, R., Orehek, E., Scheier, M. F., & O'Connell, M. E. ","Ferrer, R., Orehek, E., Scheier, M. F., & O'Connell, M. E. (2018). Cigarette tax rates, behavioral disengagement, and quit ratios among daily smokers. Journal of Economic Psychology, 66, 13-21."
midus_doi_10_1007_s10834_017_9555_2,2018,Spousal problems and family-to-work conflict among employed US adults,10.1007/s10834-017-9555-2,"Fettro, M. N., & Nomaguchi, K. ","Fettro, M. N., & Nomaguchi, K. (2018). Spousal problems and family-to-work conflict among employed US adults. Journal of Family and Economic Issues, 39, 277-296."
midus_doi_10_1093_oxfordhb_9780190676384_013_14,2018,Biopsychosocial patterning of multimorbidity and its consequences,10.1093/oxfordhb/9780190676384.013.14,"Friedman, E., Lebreton, B., Fuzzell, L., & Wehrspann, E. ","Friedman, E., Lebreton, B., Fuzzell, L., & Wehrspann, E. (2018). Biopsychosocial patterning of multimorbidity and its consequences. In C. D. Ryff & R. F. Krueger (Eds.), The Oxford handbook of integrative health science. New York: Oxford University Press."
midus_doi_10_1093_oxfordhb_9780190676384_013_36,2018,"Social capital, altruistic behavior, and mental health",10.1093/oxfordhb/9780190676384.013.36,"Fujiwara, T., & Ryff, C. D. ","Fujiwara, T., & Ryff, C. D. (2018). Social capital, altruistic behavior, and mental health. In C. D. Ryff & R. F. Krueger (Eds.), The Oxford handbook of integrative health science. New York: Oxford University Press."
midus_doi_10_1093_oxfordhb_9780190676384_013_33,2018,Disparities in health between Black and White Americans: Current knowledge and directions for future research,10.1093/oxfordhb/9780190676384.013.33,"Fuller-Rowell, T. E., Curtis, D. S., & Duke, A. M. ","Fuller-Rowell, T. E., Curtis, D. S., & Duke, A. M. (2018). Disparities in health between Black and White Americans: Current knowledge and directions for future research. In C. D. Ryff & R. F. Krueger (Eds.), The Oxford handbook of integrative health science. New York: Oxford University Press."
midus_doi_10_1037_hea0000616,2018,Longitudinal health consequences of socioeconomic disadvantage: Examining perceived discrimination as a mediator,10.1037/hea0000616,"Fuller-Rowell, T. E., Curtis, D. S., Chae, D. H., & Ryff, C. D. ","Fuller-Rowell, T. E., Curtis, D. S., Chae, D. H., & Ryff, C. D. (2018). Longitudinal health consequences of socioeconomic disadvantage: Examining perceived discrimination as a mediator. Health Psychology, 37(5), 491-500."
midus_doi_10_1111_padr_12183,2018,Perception has its own reality: Subjective versus objective measures of economic distress,10.1111/padr.12183,"Glei, D. A., Goldman, N., & Weinstein, M. ","Glei, D. A., Goldman, N., & Weinstein, M. (2018). Perception has its own reality: Subjective versus objective measures of economic distress. Population and Development Review, 44(4), 695-722."
midus_doi_10_1093_oxfordhb_9780190676384_013_34,2018,The educational gradient in physiological dysregulation: A cross-country investigation,10.1093/oxfordhb/9780190676384.013.34,"Glei, D. A., Goldman, N., & Weinstein, M. ","Glei, D. A., Goldman, N., & Weinstein, M. (2018). The educational gradient in physiological dysregulation: A cross-country investigation. In C. D. Ryff & R. F. Krueger (Eds.), The Oxford handbook of integrative health science. New York: Oxford University Press."
midus_doi_10_1073_pnas_1722023115,2018,Declining mental health among disadvantaged Americans,10.1073/pnas.1722023115,"Goldman, N., Glei, D. A., & Weinstein, M. ","Goldman, N., Glei, D. A., & Weinstein, M. (2018). Declining mental health among disadvantaged Americans. Proceedings of the National Academy of Sciences, 115(28), 7290-7295."
midus_doi_10_1016_j_ssmph_2018_09_005,2018,"A multifaceted analysis of social stressors and chronic inflammation SSM - Population Health, 6, 136-140",10.1016/j.ssmph.2018.09.005,"Gough, M., & Godde, K. ","Gough, M., & Godde, K. (2018). A multifaceted analysis of social stressors and chronic inflammation SSM - Population Health, 6, 136-140."
midus_doi_10_1177_2050312118774990,2018,Physical activity mediates the association between personality and biomarkers of inflammation,10.1177/2050312118774990,"Graham, E. K., Bastarache, E. D., Milad, E., Turiano, N. A., Cotter, K. A., & Mroczek, D. K. ","Graham, E. K., Bastarache, E. D., Milad, E., Turiano, N. A., Cotter, K. A., & Mroczek, D. K. (2018). Physical activity mediates the association between personality and biomarkers of inflammation. SAGE Open Medicine, 6, 1-10."
midus_doi_10_1093_scan_nsy011,2018,Behavioral and neural indices of affective coloring for neutral social stimuli,10.1093/scan/nsy011,"Grupe, D. W., Schaefer, S. M., Lapate, R. C., Schoen, A. J., Gresham, L. K., Mumford, J. A., & Davidson, R. J. ","Grupe, D. W., Schaefer, S. M., Lapate, R. C., Schoen, A. J., Gresham, L. K., Mumford, J. A., & Davidson, R. J. (2018). Behavioral and neural indices of affective coloring for neutral social stimuli. Social Cognitive and Affective Neuroscience, 13(3), 310-320."
midus_doi_10_1016_j_socscimed_2018_02_011,2018,Stress-buffering effects of volunteering on salivary cortisol: Results from a daily diary study,10.1016/j.socscimed.2018.02.011,"Han, S. H., Kim, K., & Burr, J. A. ","Han, S. H., Kim, K., & Burr, J. A. (2018). Stress-buffering effects of volunteering on salivary cortisol: Results from a daily diary study. Social Science & Medicine, 201, 120-126."
midus_doi_10_1093_abm_kax039,2018,Sense of purpose moderates the associations between daily stressors and daily well-being,10.1093/abm/kax039,"Hill, P. L., Sin, N. L., Turiano, N. A., Burrow, A. L., & Almeida, D. M. ","Hill, P. L., Sin, N. L., Turiano, N. A., Burrow, A. L., & Almeida, D. M. (2018). Sense of purpose moderates the associations between daily stressors and daily well-being. Annals of Behavioral Medicine, 52(8), 724-729."
