paper_id,publication_id,title,pub_year,doi,author_source,author_list,n_authors
edshare_doi_10_1016_j_ssresearch_2018_12_008,publication-6GTET69J,Gender Attitudes of Police Officers: Selection and Socialization Mechanisms in the Life Course,2019,10.1016/j.ssresearch.2018.12.008,listing,Ashlock JM,1
edshare_doi_10_1016_s0190_7409_99_00035_3,publication-Q8V2EWCQ,Determinants of Self-care Arrangements among School-age Children,1999,10.1016/s0190-7409(99)00035-3,listing,Brandon PD,1
edshare_doi_10_1016_s0272_7757_00_00024_8,publication-EVWQIGZC,A Comparison of Alternative Specifications of the College Attendance Equation with an Extension to two-stage Selectivity-Correction Models,2001,10.1016/s0272-7757(00)00024-8,listing,Hilmer MJ,1
edshare_doi_10_1016_s0272_7757_00_00032_7,publication-3X5PCW9I,"Tiebout Sorting, Aggregation and the Estimation of Peer Group Effects",2001,10.1016/s0272-7757(00)00032-7,listing,Rivkin SG,1
edshare_doi_10_1016_s0272_7757_00_00050_9,publication-2443W5RQ,"Children from Disrupted Families as Adults: Family Structure, College Attendance and College Completion",2002,10.1016/s0272-7757(00)00050-9,listing,Ver Ploeg M,1
edshare_doi_10_1016_s0272_7757_01_00042_5,publication-3PYR2EXB,"Learning and Earning in the Middle, Part I: National Studies of Pre-baccalaureate Education",2002,10.1016/s0272-7757(01)00042-5,listing,Grubb WN,1
edshare_doi_10_1016_s0272_7757_96_00018_0,publication-KRFV2S3M,Does Community College Attendance Provide a Strategic Path to a Higher Quality Education?,1997,10.1016/s0272-7757(96)00018-0,listing,Hilmer MJ,1
edshare_doi_10_1016_s0272_7757_97_00023_x,publication-E77FIWWQ,An Empirical Investigation of Teacher Attrition,1998,10.1016/s0272-7757(97)00023-x,listing,Stinebrickner TR,1
edshare_doi_10_1016_s0272_7757_97_00051_4,publication-EI64Q7SM,The Effects of Schooling and Cognitive Ability on Smoking and Marijuana Use by Young Adults,1998,10.1016/s0272-7757(97)00051-4,listing,Sander W,1
edshare_doi_10_1016_s0272_7757_99_00019_9,publication-Z6P694VW,Trends in the Payoff to Academic and Occupation-Specific Skills: The Short and Medium Run Returns to Academic and Vocational High School Courses for Non-College-Bound Students,1999,10.1016/s0272-7757(99)00019-9,listing,Mane F,1
edshare_doi_10_1016_s0272_7757_99_00021_7,publication-89C8CLZ7,Does the Return to University Quality Differ for Transfer Students and Direct Attendees?,2000,10.1016/s0272-7757(99)00021-7,listing,Hilmer MJ,1
edshare_doi_10_1023_a_1004795407624,publication-37PSUYXC,Television Viewing and High School Mathematics Achievement: A Neural Network Analysis,2000,10.1023/a:1004795407624,listing,Paik H,1
edshare_doi_10_1023_a_1009684000915,publication-QBBQ5D5X,Social Background and Achievement in Public and Catholic High Schools,1997,10.1023/a:1009684000915,listing,Hoffer TB,1
edshare_doi_10_1023_a_1023530612699,publication-Q4H2CW67,Mom Matters: Maternal Influence on the Choice of Academic Major,2003,10.1023/a:1023530612699,listing,Simpson JC,1
edshare_doi_10_1023_a_1024237016779,publication-QAHCZ8KS,The Private Benefits of Higher Education: An Examination of the Earnings Premium,2003,10.1023/a:1024237016779,listing,Perna LW,1
edshare_doi_10_1023_a_1024592813809,publication-MFW8TDP2,What Happens to Foster Kids: Educational Experiences of a Random Sample of Foster Care Youth and a Matched Group of Non-Foster Care Youth,1997,10.1023/a:1024592813809,listing,Blome WW,1
edshare_doi_10_1023_b_sers_0000049228_77597_1a,publication-6U5LP7RT,"Crossing the Threshold: Men's Incomes, Attitudes Toward the Provider Role, and Marriage Timing",2004,10.1023/b:sers.0000049228.77597.1a,listing,Koball HL,1
edshare_doi_10_1037_0022_0663_82_1_107,publication-M6HAWGCI,Influences of Internal and External Frames of Reference on the Formation of Math and English Self-Concepts,1990,10.1037/0022-0663.82.1.107,listing,Marsh HW,1
edshare_doi_10_1037__0022_0663_74_2_248,publication-NPELC4LD,Time Spent on Homework and High School Grades: A Large-Sample Path Analysis,1982,10.1037//0022-0663.74.2.248,listing,Keith TZ,1
edshare_doi_10_1037__0022_0663_81_1_70,publication-X258UHK6,"Effects of Attending Single-Sex and Coeducational High Schools on Achievement, Attitudes, Behaviors, and Sex Differences",1989,10.1037//0022-0663.81.1.70,listing,Marsh HW,1
edshare_doi_10_1037__0022_0663_82_2_327,publication-TD6KNWBZ,"Two-Parent, Stepparent, and Single-Parent Families: Changes in Achievement, Attitudes, and Behaviors during the Last Two Years of High School",1990,10.1037//0022-0663.82.2.327,listing,Marsh HW,1
edshare_doi_10_1037__0022_0663_84_4_553,publication-4FBDMAWR,Extracurricular Activities: Beneficial Extension of the Traditional Curriculum or Subversion of Academic Goals,1992,10.1037//0022-0663.84.4.553,listing,Marsh HW,1
edshare_doi_10_1080_00036840600690264,publication-SIMEBZQA,"Parent-Child Bargaining, Parental Transfers, and the Post-secondary Education Decision",2008,10.1080/00036840600690264,listing,Kalenkoski C,1
edshare_doi_10_1080_00091383_1988_10570204,publication-TMWA2XV5,College and Changing Values: Two-Year and Four-Year Institutions,1988,10.1080/00091383.1988.10570204,listing,Teaching CFFTAO,1
edshare_doi_10_1080_00091383_1990_9937634,publication-9ANQDVE9,The Data Game: Success Depends on How—And About Whom—You Ask the Question,1990,10.1080/00091383.1990.9937634,listing,Adelman C,1
edshare_doi_10_1080_00091389809602595,publication-KMBCM7TK,The User-Friendly Terrain Defining the Market Taxonomy for Two-Year Institutions,1998,10.1080/00091389809602595,listing,National Center for Postsecondary Improvement,1
edshare_doi_10_1080_00220671_1985_10885588,publication-EXZAD5AY,New Perspectives on the Teacher Quality Debate: Empirical Evidence from the National Longitudinal Survey,1985,10.1080/00220671.1985.10885588,listing,Nelson FH,1
edshare_doi_10_1080_00220671_1990_10885969,publication-888QSZTF,Participation in Student Activities and Achievement: A Covariance Structural Analysis,1990,10.1080/00220671.1990.10885969,listing,Camp WG,1
edshare_doi_10_1080_00220671_1991_10886029,publication-86KNXGHB,"Social Factors, Enrollment in Vocational/Technical Courses, and High School Dropout Rates",1991,10.1080/00220671.1991.10886029,listing,Pittman RB,1
edshare_doi_10_1080_00220671_1996_9941331,publication-FN9E9IG9,Conceptualizing and Measuring Commitment to High School Teaching,1996,10.1080/00220671.1996.9941331,listing,Tyree AK,1
edshare_doi_10_1080_00273170903333574,publication-IEIRRQYU,Alternative Model-Based and Design-Based Frameworks for Inference From Samples to Populations: From Polarization to Integration,2009,10.1080/00273170903333574,listing,Sterba SK,1
edshare_doi_10_1080_00273171_2019_1602504,publication-RLRY6LGD,Effect Partitioning in Cross-Sectionally Clustered Data Without Multilevel Models,2019,10.1080/00273171.2019.1602504,listing,McNeish D,1
edshare_doi_10_1080_00380237_1993_10570622,publication-T4ZXB73L,"Satisfaction Guaranteed: The ""College Charter"" and Student Evaluations of Instruction",1993,10.1080/00380237.1993.10570622,listing,Delucchi M,1
edshare_doi_10_1080_00405840701233149,publication-A6N72HTN,"Young Women, Sports, and Science",2007,10.1080/00405840701233149,listing,Hanson SL,1
edshare_doi_10_1080_0142569950160304,publication-ZJNTYLUU,Educational Stratification and Students' Social Bonding to School,1995,10.1080/0142569950160304,listing,Berends M,1
edshare_doi_10_1080_0260137980170404,publication-EK9VXH8L,Longitudinal Study of Participation in Adult Education: A Theoretical Formulation and Empirical Investigation,1998,10.1080/0260137980170404,listing,Yang B,1
edshare_doi_10_1080_02796015_1988_12085381,publication-447G654N,Using Path Analysis to Test the Importance of Manipulable Influences on School Learning,1988,10.1080/02796015.1988.12085381,listing,Keith TZ,1
edshare_doi_10_1080_07474930701509416,publication-D68P5ZCM,Bayesian Proportional Hazard Analysis of the Timing of High School Dropout Decisions,2007,10.1080/07474930701509416,listing,Li M,1
edshare_doi_10_1080_08855072_1983_10668446,publication-7IR758BB,The High School and Beyond Data Set: Its Relevance for Bilingual Education Research,1983,10.1080/08855072.1983.10668446,listing,So AY,1
edshare_doi_10_1080_09645299900000004,publication-IKZ6EVAX,"Cognitive Ability, Schooling and the Demand for Alcohol by Young Adults",1999,10.1080/09645299900000004,listing,Sander W,1
edshare_doi_10_1086_209810,publication-3NRZ2WSL,Does School Quality Explain the Recent Black/White Wage Trend?,1996,10.1086/209810,listing,Grogger JT,1
edshare_doi_10_1086_209842,publication-H9CJ6XTG,The Influence of Higher Moments of Earnings Distributions on Career Decisions,1997,10.1086/209842,listing,Flyer FA,1
edshare_doi_10_1086_228943,publication-YYVY2EQI,Social Capital in the Creation of Human Capital,1988,10.1086/228943,listing,Coleman JS,1
edshare_doi_10_1086_230371,publication-4QW3RZRG,Educational Continuation by College Graduates,1994,10.1086/230371,listing,Stolzenberg RM,1
edshare_doi_10_1086_268988,publication-ZS5R4RMB,Television's Impact on High School Achievement,1986,10.1086/268988,listing,Gaddy GD,1
edshare_doi_10_1086_298317,publication-7PHMLA7N,The Demand for and Return to Education When Education Outcomes are Uncertain,1993,10.1086/298317,listing,Altonji JG,1
edshare_doi_10_1086_321300,publication-KXICQWHG,"Effectively Maintained Inequality: Education Transitions, Track Mobility, and Social Background Effects",2001,10.1086/321300,listing,Lucas SR,1
edshare_doi_10_1086_443529,publication-IHCVBDU4,Sources of Satisfaction among Students in Postsecondary Education,1980,10.1086/443529,listing,Gruber JE,1
edshare_doi_10_1086_443821,publication-72NQUAZJ,Public and Catholic Schooling: The Effects of Gender Context Policy,1985,10.1086/443821,listing,Riordan CH,1
edshare_doi_10_1086_443975,publication-5IB6D6ER,"Financial Aid, College Entry, and Affirmative Action",1990,10.1086/443975,listing,Jackson GA,1
edshare_doi_10_1086_443976,publication-C5YGM6RX,College Completion among Students from High Schools Located in Large Metropolitan Areas,1990,10.1086/443976,listing,Camburn EM,1
edshare_doi_10_1086_443985,publication-8F8DHT9H,"Public, Catholic Single-Sex, and Catholic Coeducational High Schools: Their Effects on Achievement, Affect, and Behaviors",1991,10.1086/443985,listing,Marsh HW,1
edshare_doi_10_1086_664929,publication-3FV3ZQ8Y,On the Use of Expectations Data in Estimating Structural Dynamic Choice Models,2012,10.1086/664929,listing,van der Klaauw W,1
edshare_doi_10_1086_703135,publication-7BKT7BBX,The Labor of Division: Returns to Compulsory High School Math Coursework,2019,10.1086/703135,listing,Goodman J,1
edshare_doi_10_1093_cs_15_1_35,publication-K2V3IKPA,Curriculum Tracking: A New Arena for School Social Work,1993,10.1093/cs/15.1.35,listing,Furr LA,1
edshare_doi_10_1093_ei_cbj005,publication-6CR8NBX7,Labor-market Consequences of Poor Attitude and Low Self-esteem in Youth,2006,10.1093/ei/cbj005,listing,Waddell GR,1
edshare_doi_10_1093_sw_37_4_338,publication-GF7NJI5K,Family and Individual Patterns in a Group of Middle-Class Dropout Youths,1992,10.1093/sw/37.4.338,listing,Franklin C,1
edshare_doi_10_1111_1468_2354_00132,publication-AEPJ9X8N,Compensation Policies and Teacher Decisions,2001,10.1111/1468-2354.00132,listing,Stinebrickner TR,1
edshare_doi_10_1111_1536_7150_00023,publication-DRE4SSZG,An Analysis of Kin-Provided Child Care in the Context of Intrafamily Exchanges,2000,10.1111/1536-7150.00023,listing,Brandon PD,1
edshare_doi_10_1111_curi_12015,publication-DNMGZKEF,"Access to Mathematics: ""A Possessive Investment in Whiteness""",2013,10.1111/curi.12015,listing,Battey D,1
edshare_doi_10_1111_j_1465_7287_1994_tb00423_x,publication-2SQDSNSK,College Major Choice and Changes in the Gender Wage Gap,1994,10.1111/j.1465-7287.1994.tb00423.x,listing,Eide ER,1
edshare_doi_10_1111_j_1465_7287_2000_tb00003_x,publication-3FF98UEC,What Do Schools Produce? Implications of Multiple Outputs in Education,2000,10.1111/j.1465-7287.2000.tb00003.x,listing,Wenger JW,1
edshare_doi_10_1111_j_1465_7295_2010_00313_x,publication-7XIIC7LX,In High School and Pregnant: The Importance of Educational and Fertility Expectations for Subsequent Outcomes,2011,10.1111/j.1465-7295.2010.00313.x,listing,Yakusheva O,1
edshare_doi_10_1111_j_1467_9620_2004_00386_x,publication-7NQXJY5A,Building a Scientific Community: The Need for Replication,2004,10.1111/j.1467-9620.2004.00386.x,listing,Schneider B,1
edshare_doi_10_1111_j_1467_9620_2006_00796_x,publication-TB4RXMWW,"Trends of School Effects on Student Achievement: Evidence from NLS : 72, HSB : 82, and NELS : 92",2006,10.1111/j.1467-9620.2006.00796.x,listing,Konstantopoulos S,1
edshare_doi_10_1111_j_1468_0262_2005_00627_x,publication-6WCT2ZBC,Affirmative Action in Higher Education: How Do Admission and Financial Aid Rules Affect Future Earnings?,2005,10.1111/j.1468-0262.2005.00627.x,listing,Arcidiacono P,1
edshare_doi_10_1111_j_1533_8525_1990_tb00326_x,publication-XY8C5J7Y,The Social Management of Ambition,1990,10.1111/j.1533-8525.1990.tb00326.x,listing,McClelland KE,1
edshare_doi_10_1111_j_1533_8525_1997_tb00475_x,publication-TLIRBH9Q,Education and Occupational Sex Segregation: The Decision to Major in Engineering,1997,10.1111/j.1533-8525.1997.tb00475.x,listing,Frehill LM,1
edshare_doi_10_1111_j_1533_8525_2000_tb00097_x,publication-LJNP2ITP,The Relationship between Adolescent Nonmarital Childbearing and Educational Expectations: A Cohort and Period Comparison,2000,10.1111/j.1533-8525.2000.tb00097.x,listing,Beutel AM,1
edshare_doi_10_1111_j_1533_8525_2004_tb02396_x,publication-CXIJ2CIY,The Color of the Undergraduate Experience and the Occupational Attainment of Blacks and Whites: Evidence from Longitudinal Data,2004,10.1111/j.1533-8525.2004.tb02396.x,listing,Oates GLSC,1
edshare_doi_10_1123_ssj_10_1_18,publication-QD69AMWD,The Effects of Participation in Sport During the Last Two Years of High School,1993,10.1123/ssj.10.1.18,listing,Marsh HW,1
edshare_doi_10_1146_annurev_economics_081324_081733,publication-8GKSHW28,Skills and Earnings: A Multidimensional Perspective on Human Capital,2025,10.1146/annurev-economics-081324-081733,listing,Woessmann L,1
edshare_doi_10_1162_edfp_a_00267,publication-56UMYT4U,The Returns to Education at Community Colleges: New Evidence from the Education Longitudinal Survey,2019,10.1162/edfp_a_00267,listing,Marcotte DE,1
edshare_doi_10_1162_rest_a_00449,publication-BERCM6A6,The Increasing Complementarity between Cognitive and Social Skills,2014,10.1162/rest_a_00449,listing,Weinberger CJ,1
edshare_doi_10_1177_0002716202250208,publication-3R7INBES,Few Remaining Dreams: Community Colleges Since 1985,2003,10.1177/0002716202250208,listing,Brint S,1
edshare_doi_10_1177_0002716214550586,publication-6J23HWQG_0,Measuring Education and Skill,2015,10.1177/0002716214550586,listing,Muller C,1
edshare_doi_10_1177_0002716214552773,publication-V7A5366M_0,Potential Data Sources for a New Study of Social Mobility in the United States,2015,10.1177/0002716214552773,listing,Warren JR,1
edshare_doi_10_1177_0002716294532001005,publication-9BBAMJP3,The Empirical Evidence of Foreign Language Study,1994,10.1177/0002716294532001005,listing,Adelman C,1
edshare_doi_10_1177_000312240907400503,publication-VXUCIVGQ,"The Evolution of Class Inequality in Higher Education: Competition, Exclusion, and Adaptation",2009,10.1177/000312240907400503,listing,Alon S,1
edshare_doi_10_1177_0013124513495277,publication-QH7PL8KA,"Athletics, Athletic Leadership, and Academic Achievement",2013,10.1177/0013124513495277,listing,Yeung R,1
edshare_doi_10_1177_001316448304300331,publication-N94BCVMR,Validity of Locus of Control and Self-Esteem Measures in a National Longitudinal Study,1983,10.1177/001316448304300331,listing,Richards JM,1
edshare_doi_10_1177_001979390005400106,publication-CDABSU5H,"Male/Female Earnings Differences in Self-Employment: The Effects of Marriage, Children, and the Household Division of Labor",2000,10.1177/001979390005400106,listing,Hundley G,1
edshare_doi_10_1177_001979399504800311,publication-MTYL3KZF,The Effect of Attending Historically Black Colleges and Universities on Future Wages of Black Students,1995,10.1177/001979399504800311,listing,Constantine JM,1
edshare_doi_10_1177_002193479202200405,publication-3IQAWHY6,The Black Schools,1992,10.1177/002193479202200405,listing,So AY,1
edshare_doi_10_1177_0022429414530759,publication-DIUJ7RZL,Evaluating the Effect of No Child Left Behind on U.S. Music Course Enrollments,2014,10.1177/0022429414530759,listing,Elpus K,1
edshare_doi_10_1177_0038040719885123,publication-AF3WKQRF,Measuring High School Curricular Intensity over Three Decades,2020,10.1177/0038040719885123,listing,Austin M,1
